mode	label	graph	scale	x0	x3	mean_radius	re	im	abs	jacobian
ose	GL00_im_plus	0	0.125	0.9999246552230951	0.9999881602794097	48865.8863942598	-0.18238776446028435	0.19478859361332085	0.2668480706819437	1.8175782097998875e+53
ose	GL00_im_plus	0	0.0625	0.9999623276115476	0.9999940801397049	97732.77278931161	-0.3647611767383366	0.38955855410195134	0.5336727303596643	4.653405924735445e+55
ose	GL03_re_minus_im_plus	2	8.0	0.9988104543377876	0.9997585980068706	2490.562481572587	-0.009881918200082112	0.03689230973692347	0.03819286353545925	1.688168662037282e+43
ose	GL03_re_minus_im_plus	2	4.0	0.9994052271688938	0.9998792990034353	4982.124963145174	-0.019745965379912495	0.07373287296532574	0.0763311188474633	4.327905131343892e+45
ose	GL03_re_minus_im_plus	2	2.0	0.9997026135844469	0.9999396495017177	9965.249926290348	-0.03947407656298848	0.14741404237652941	0.15260767546322787	1.108737008418676e+48
ose	GL03_re_minus_im_plus	2	1.0	0.9998513067922234	0.9999698247508588	19931.499852580695	-0.07893030734430305	0.2947764026607435	0.305160811676524	2.8393825078864354e+50
ose	GL03_re_minus_im_plus	2	0.5	0.9999256533961117	0.9999849123754294	39863.99970516139	-0.1578427730598395	0.5895011339422811	0.6102670955626358	7.270119624486611e+52
ose	GL03_re_minus_im_plus	2	0.25	0.9999628266980558	0.9999924561877147	79728.9994103027	-0.315667706840408	1.1789506019261444	1.2204796691972792	1.8613170899053922e+55
ose	GL03_re_minus_im_plus	2	0.125	0.9999814133490279	0.9999962280938574	159458.9988206054	-0.6313175742925756	2.3578495400595503	2.4409048185395705	4.7651848358501165e+57
ose	GL03_re_minus_im_plus	2	0.0625	0.999990706674514	0.9999981140469287	318918.9976490143	-1.2626173115038037	4.715647419080168	4.881755120485514	1.2199145936755452e+60
ose	GL05_re_plus	3	8.0	0.9937275246464896	0.9925598361590824	145.91616745768596	0.001680229811150468	0.00014202261517196657	0.0016862214093940993	2.361073129065329e+34
ose	GL05_re_plus	3	4.0	0.9968637623232448	0.9962799180795412	292.8323349153719	0.003344900052003677	0.00028770049494567423	0.003357250055132353	6.128239658572462e+36
ose	GL05_re_plus	3	2.0	0.9984318811616224	0.9981399590397706	586.6646698307438	0.00667410122314706	0.0005789770301257003	0.0066991672272175935	1.5796508315898845e+39
ose	GL05_re_plus	3	1.0	0.9992159405808112	0.9990699795198853	1174.3293396614877	0.013332435729607494	0.0011614906377236192	0.013382933272852934	4.057811112254004e+41
ose	GL05_re_plus	3	0.5	0.9996079702904056	0.9995349897599426	2349.658679322847	0.02664907127592825	0.002326498159380848	0.02675043165175296	1.0405829128159795e+44
ose	GL05_re_plus	3	0.25	0.9998039851452027	0.9997674948799713	4700.317358644971	0.053282325747575986	0.004656503365147591	0.053485411662063796	2.6661770374666654e+46
ose	GL05_re_plus	3	0.125	0.9999019925726014	0.9998837474399856	9401.634717289942	0.10654882640805124	0.009316508862528163	0.10695536333591973	6.828339142272794e+48
ose	GL05_re_plus	3	0.0625	0.9999509962863007	0.9999418737199929	18804.2694345881	0.21308182359837333	0.01863651739429154	0.21389526252022512	1.7484294290799525e+51
ose	GL06_re_minus	4	8.0	0.9961721817724385	0.9994397826526118	1022.1334538298125	-0.003918894004298045	-0.003568342054251003	0.005300075021455774	5.3963226077857816e+39
ose	GL06_re_minus	4	4.0	0.9980860908862192	0.9997198913263059	2045.266907659625	-0.0078089524571833616	-0.007117271984794819	0.010565760691218368	1.3875494165653373e+42
