path	radius	relative_radius	raw_abs_weight	bad_channel_probability_ose_alpha1	bad_channel_probability_ose_alpha3	bad_channel_probability_ose_alpha4	bad_channel_probability_jacobian_linear	bad_channel_probability_jacobian_log	bad_channel_weighted_abs_ose_alpha1	bad_channel_weighted_abs_ose_alpha3	bad_channel_weighted_abs_ose_alpha4	bad_channel_weighted_abs_jacobian_linear	bad_channel_weighted_abs_jacobian_log
fixed q/R	1457.2095627426393	1.4572095627426391	415.5405789217043	0.000999000514506256	9.999985426080583e-10	9.9999805814355e-13	3.5799796248004557e-09	1.1662503058105326e-13	0.4151252521410101	4.155399733162131e-07	4.155397720015509e-10	1.487626805817487e-06	4.846243272441234e-11
fixed q/R	1566.6376283769464	1.5666376283769465	395.4653649225217	0.0009990005461879001	9.99998637843086e-10	9.999981851235262e-13	3.1303517736436192e-09	3.5168001096321693e-14	0.3950701155559964	3.9546482623664063e-07	3.954646472017347e-10	1.237945706499837e-06	1.3907726387152502e-11
fixed q/R	1684.2831130116663	1.684283113011666	375.88122994145823	0.0009990005735983232	9.999987202388308e-10	9.999982949844665e-13	2.7361795863254648e-09	9.691839611234415e-15	0.37550556431636	3.758807489032559e-07	3.758805890581224e-10	1.028478548248726e-06	3.6429805934661365e-12
fixed q/R	1810.7630975998156	1.8107630975998157	356.82764168238094	0.0009990005973132558	9.999987915259316e-10	9.999983900338914e-13	2.3908659516208153e-09	2.4245513390294152e-15	0.356471027178579	3.568272104654291e-07	3.5682706720197123e-10	8.53127059095557e-07	8.65146936443725e-13
fixed q/R	1946.7410023284917	1.9467410023284915	338.33853324317016	0.000999000617830968	9.99998853202187e-10	9.999984722688664e-13	2.088550097494147e-09	5.465963386203449e-16	0.3380004037459505	3.3833814523728023e-07	3.3833801635285926e-10	7.066369765910498e-07	1.8493460348489466e-13
fixed q/R	2092.9300664290977	2.0929300664290973	320.4422433742434	0.0009990006355825086	9.999989065633253e-10	9.999985434170315e-13	1.8240346611236196e-09	1.1018404774109604e-16	0.32012200479835407	3.2044189299094237e-07	3.204417766235293e-10	5.844977588028305e-07	3.530762344221155e-14
fixed q/R	2250.097089301335	2.250097089301335	303.1615642511468	0.0009990006509407975	9.999989527303604e-10	9.999986049730514e-13	1.5927182095836477e-09	1.9694232874262405e-17	0.30285860002712606	3.0316124675924464e-07	3.0316114133259487e-10	4.828509438286645e-07	5.9705344448877494e-15
fixed q/R	2419.0664525741126	2.419066452574113	286.513885223459	0.000999000664228517	9.999989926732553e-10	9.999986582302244e-13	1.3905331636488667e-09	3.093181895965304e-18	0.2862275616489286	2.8651359661035967e-07	2.865135007877875e-10	3.984070592491047e-07	8.862395627158844e-16
fixed q/R	2600.724444200114	2.6007244442001136	270.5114189705841	0.0009990006757247664	9.999990272309964e-10	9.999987043071973e-13	1.2138889860965606e-09	4.2276697586908503e-19	0.2702410903428789	2.705111558254606e-07	2.705110684708855e-10	3.2837083210174424e-07	1.1436329453624889e-16
fixed q/R	2796.0239072650156	2.7960239072650155	255.1614953375362	0.00099900068567113	9.999990571297712e-10	9.999987441722249e-13	1.0596204283623602e-09	4.9761373172916765e-20	0.2549065087990695	2.551612547533587e-07	2.551611748986432e-10	2.7037433299114046e-07	1.26971863888506e-17
fixed q/R	3005.9892378955838	3.0059892378955837	240.46690777355508	0.0009990006942765008	9.999990829975316e-10	9.999987786625517e-13	9.249405816149801e-10	4.9877585610831e-21	0.2402266078163048	2.404666872648071e-07	2.404666140823155e-10	2.2241760153522782e-07	1.1993908779047297e-18
fixed q/R	3231.7217584819555	3.231721758481955	226.4262976433421	0.000999000701721746	9.999991053779447e-10	9.999988085030937e-13	8.073984468048405e-10	4.206300641321427e-22	0.22620003023395568	2.2642609507738236e-07	2.2642602785710896e-10	1.8281624103300494e-07	9.524170809892263e-20
fixed q/R	3474.4054943980086	3.4744054943980087	213.03456258868422	0.0009990007081632079	9.999991247409845e-10	9.999988343204774e-13	7.048407199035702e-10	2.946073547361641e-23	0.21282167888933476	2.1303437612826272e-07	2.13034314258657e-10	1.5015543445935038e-07	6.276154895162805e-21
fixed q/R	3735.313384520279	3.735313384520279	200.28327644068315	0.0009990007137362163	9.999991414934574e-10	9.999988566571014e-13	6.153774807101767e-10	1.6899691356415962e-24	0.20008313611367037	2.0028310449617996e-07	2.0028304744822132e-10	1.232498180844475e-07	3.3847255556992817e-22
fixed q/R	4015.8139581211503	4.015813958121149	188.1611097761993	0.0009990007185579092	9.999991559874724e-10	9.999988759824492e-13	5.37351473918551e-10	7.821581888277607e-26	0.18797308387107675	1.8816095096586547e-07	1.8816089827980955e-10	1.0110864967239097e-07	1.471717528303735e-23
fixed q/R	4317.37851315836	4.317378513158359	176.65424194578532	0.0009990007227295482	9.999991685274186e-10	9.99998892702375e-13	4.693106776677739e-10	2.874026818141677e-27	0.17647771537707999	1.7665409506262675e-07	1.7665404633696278e-10	8.29057220004634e-08	5.077090288906753e-25
fixed q/R	4641.588833612782	4.641588833612781	165.74675716323807	0.00099900072633876	9.99999179376715e-10	9.999989071680998e-13	4.0998386588628367e-10	8.240271404236626e-29	0.16558113079436892	1.6574662114758973e-07	1.6574657602989447e-10	6.795349625989942e-08	1.3657982633971827e-26
fixed q/R	4990.145486353981	4.990145486353981	155.42101895050888	0.0009990007294613868	9.999991887633323e-10	9.99998919683593e-13	3.58258885041042e-10	1.809487661451224e-30	0.1552657113051904	1.5542089286727937e-07	1.5542085104663212e-10	5.568096096115198e-08	2.812324161211227e-28
fixed q/R	5364.876741052671	5.36487674105267	145.65801881108519	0.0009990007321630137	9.99999196884424e-10	9.999989305117128e-13	3.1316338232363584e-10	2.982871085004062e-32	0.14551246743768811	1.456579018308615e-07	1.4565786303154012e-10	4.5614757833439214e-08	4.344790926105637e-30
fixed q/R	5767.7481599273515	5.7677481599273515	136.4376964168896	0.0009990007345004237	9.999992039106914e-10	9.999989398800524e-13	2.7384773996872115e-10	3.6126526635991686e-34	0.13630135893401854	1.3643758780029817e-07	1.3643755177656604e-10	3.73631548103037e-08	4.9290200737581094e-32
fixed q/R	6200.8729076258105	6.20087290762581	127.73922981426537	0.0009990007365226802	9.999992099895929e-10	9.999989479852616e-13	2.3956998862141e-10	3.1410629821047656e-36	0.12761158466729103	1.277391288989444e-07	1.2773909543071294e-10	3.060248583311124e-08	4.012369661321624e-34
fixed q/R	6666.522835319501	6.666522835319501	119.54129517549256	0.000999000738272299	9.999992152489586e-10	9.999989549977356e-13	2.096824909238471e-10	1.9123907245154526e-38	0.1194218421343439	1.1954120136533668e-07	1.1954117025456842e-10	2.5065716540660147e-08	2.286096640901758e-36
fixed q/R	7167.1403971497475	7.167140397149747	111.82229644731092	0.0009990007397860635	9.999992197993346e-10	9.999989610649044e-13	1.8362020437947443e-10	7.937893919133661e-41	0.1117105568754401	1.1182220920348082e-07	1.1182218027120267e-10	2.0532832927837408e-08	8.876335269926709e-39
fixed q/R	7705.351461530549	7.705351461530549	104.56056588959233	0.0009990007410957296	9.99999223736193e-10	9.999989663140476e-13	1.6089034979172777e-10	2.1825746198764744e-43	0.1044560828130916	1.0456048472300938e-07	1.0456045780680419e-10	1.682278602039751e-08	2.2821123735054601e-41
fixed q/R	8283.979084506618	8.283979084506619	97.73453697369469	0.0009990007422288356	9.99999227142312e-10	9.999989708555408e-13	1.410633279612931e-10	3.854218535723725e-46	0.09763687497811256	9.773446143880641e-08	9.773443639073749e-11	1.3786759042265421e-08	3.7669026398438983e-44
fixed q/R	8906.058317411505	8.906058317411503	91.32289144216466	0.000999000743209159	9.999992300891648e-10	9.999989747846747e-13	1.237647427332717e-10	4.228308126538118e-49	0.09123163642273184	9.132282113168104e-08	9.132279781653681e-11	1.130255416499801e-08	3.861413240238632e-47
fixed q/R	9574.852126495767	9.574852126495765	85.30468254154603	0.000999000744057329	9.999992326387609e-10	9.99998978184142e-13	1.086684028390925e-10	2.7805788850482044e-52	0.08521944133057874	8.530461708203913e-08	8.530459537586865e-11	9.269923606485625e-09	2.371963990707631e-50
fixed q/R	10293.868508027706	10.293868508027707	79.65943654973177	0.0009990007447911507	9.99999234844632e-10	9.999989811252959e-13	9.549018824471608e-11	1.0547548649143205e-55	0.07957983644282544	7.965937559788628e-08	7.965935538674692e-11	7.606694591601902e-09	8.402117823716322e-54
fixed q/R	11066.87888863989	11.066878888639891	74.36723474890367	0.0009990007454260305	9.999992367530843e-10	9.999989836698959e-13	8.398267889800906e-11	2.2144793496980387e-59	0.07429292294942737	7.436717798834111e-08	7.436715916724423e-11	6.245559596450038e-09	1.646847056455936e-57
fixed q/R	11897.937907435859	11.897937907435859	69.40877796287741	0.0009990007459753346	9.999992384042848e-10	9.999989858715104e-13	7.393045488778507e-11	2.461524049796012e-63	0.0693394209621509	6.940872510144951e-08	6.940870757345824e-11	5.131422528000799e-09	1.7085137622257418e-61
fixed q/R	12791.4046836196	12.7914046836196	64.76543569951369	0.0009990007464505337	9.999992398327447e-10	9.99998987776104e-13	6.514598712630299e-11	1.3810480123804611e-67	0.06470071860800822	6.476538646695019e-08	6.476537014239204e-11	4.219208240309923e-09	8.944417624376793e-66
fixed q/R	13751.965681201622	13.75196568120162	60.41928182828834	0.0009990007468617097	9.999992410687328e-10	9.999989894240997e-13	5.7466046799226504e-11	3.7152508995292567e-72	0.06035890767130818	6.041923597420622e-08	6.04192207700182e-11	3.4720572771200735e-09	2.2447279116145994e-70
fixed q/R	14784.65929071304	14.78465929071304	56.35311859124164	0.000999000747217453	9.99999242138099e-10	9.99998990849923e-13	5.074857005149677e-11	4.534926036288436e-77	0.05629680758068414	5.635307588336005e-08	5.635306172248767e-11	2.859840186447931e-09	2.555572247254716e-75
fixed q/R	15894.902256865418	15.894902256865414	52.55049060135132	0.0009990007475252135	9.999992430632247e-10	9.99998992083424e-13	4.4869921759701127e-11	2.3669158156206612e-82	0.05249797939356667	5.2550450823952426e-08	5.2550437634840766e-11	2.357936401716543e-09	1.2438258732296334e-80
fixed q/R	17088.518090775768	17.088518090775768	48.995690332915565	0.0009990007477915072	9.999992438637075e-10	9.999989931507293e-13	3.972250884564865e-11	4.955853639556156e-88	0.04894673128114377	4.8995653285495925e-08	4.899564100164048e-11	1.9462317426479004e-09	2.4281547025894596e-86
fixed q/R	18371.76761578636	18.371767615786357	45.67375645916116	0.0009990007480218887	9.999992445562374e-10	9.999989940741e-13	3.5212699478280665e-11	3.886771682323211e-94	0.04562811686767157	4.567372195520673e-08	4.5673710514746584e-11	1.6082962602406223e-09	1.7752346323079448e-92
fixed q/R	19751.38180710058	19.75138180710058	42.570466246932305	0.0009990007482212114	9.999992451554021e-10	9.999989948729835e-13	3.125900975479691e-11	1.0606434314464515e-100	0.0425279276328112	4.257043411284583e-08	4.2570423458206574e-11	1.3307106196791095e-09	4.515208539842162e-99
fixed q/R	21234.59709748593	21.23459709748593	39.67232307980274	0.000999000748393653	9.99999245673757e-10	9.999989955641279e-13	2.7790524107558964e-11	9.303141443690744e-108	0.03963268044723772	3.9672293153928317e-08	3.9672283231498304e-11	1.1025146509521258e-09	3.690772330112017e-106
fixed q/R	22829.193334233325	22.829193334233324	36.96654005102834	0.0009990007485428615	9.999992461222867e-10	9.999989961621625e-13	2.4745519808670908e-11	2.408541921646628e-115	0.03692960118201698	3.696651218277766e-08	3.696650294261671e-11	9.147562490907483e-10	8.903546141113084e-114
fixed q/R	24543.53458646543	24.543534586465427	34.44102044765292	0.0009990007486719518	9.999992465103209e-10	9.999989966795508e-13	2.207026959237041e-11	1.679376389386239e-123	0.03440660521223127	3.4440994496699474e-08	3.444098589227281e-11	7.601226063160417e-10	5.783943656615698e-122
fixed q/R	26386.61301683937	26.386613016839366	32.08433583717181	0.0009990007487836032	9.999992468459525e-10	9.999989971270503e-13	1.9717999636312666e-11	2.8577722697453844e-132	0.032052275525559226	3.208431167272441e-08	3.2084303660659284e-11	6.326389223686872e-10	9.168972524866765e-131
fixed q/R	28368.096047762687	28.36809604776268	29.885702368693025	0.0009990007488802522	9.99999247136479e-10	9.999989975144234e-13	1.7647982982067972e-11	1.0675706665934751e-141	0.029855839047136658	2.988567986883791e-08	2.9885672408707455e-11	5.27422366809843e-10	3.190509919935981e-140
fixed q/R	30498.37706952071	30.498377069520707	27.83495581116792	0.000999000748963819	9.99999247387677e-10	9.999989978493589e-13	1.5824750974242687e-11	7.812764382639769e-152	0.027807141702731557	2.7834934862237165e-08	2.783492791634911e-11	4.4048124409078166e-10	2.1746795135384457e-150
fixed q/R	32788.629956292796	32.788629956292795	25.922525771661913	0.0009990007490361563	9.999992476051314e-10	9.999989981392883e-13	1.4217407494751545e-11	9.910329739648554e-163	0.025896622662799317	2.5922506267686543e-08	2.5922499800901796e-11	3.6855111218891617e-10	2.5690077808170715e-161
fixed q/R	35250.86767600913	35.25086767600913	24.139409466156582	0.0009990007490987387	9.999992477932544e-10	9.99998998390117e-13	1.2799032697632759e-11	1.9102520397281787e-174	0.024115288139491608	2.4139391308329946e-08	2.4139385287885488e-11	3.089610910588838e-10	4.611235617055932e-173
fixed q/R	37898.005301469406	37.898005301469404	22.47714535340086	0.000999000749152876	9.999992479559757e-10	9.999989986070951e-13	1.154616464186334e-11	4.856956812981011e-187	0.022454685046865545	2.2477128449598015e-08	2.247712284494698e-11	2.595248209294599e-10	1.0917052426056479e-185
fixed q/R	40743.92775323614	40.743927753236136	20.92778688812309	0.0009990007491997265	9.999992480968194e-10	9.99998998794877e-13	1.0438348701988941e-11	1.399091830858658e-200	0.02090687478032718	2.0927771152453566e-08	2.0927765935115644e-11	2.1845153709914084e-10	2.927989567312395e-199
fixed q/R	43803.56262962907	43.80356262962907	19.48387660278685	0.0009990007492402455	9.999992482186207e-10	9.999989989572787e-13	9.457745934157683e-12	3.8771543854512996e-215	0.01946440732428855	1.9483861955171225e-08	1.9483857098593994e-11	1.8427355472163735e-10	7.5541997616087e-214
fixed q/R	47092.958505833616	47.092958505833614	18.138420686304475	0.0009990007492753415	9.999992483241147e-10	9.999989990979375e-13	8.588792710229632e-12	8.669776286622529e-231	0.018120295856289523	1.8138407052091048e-08	1.8138402531521798e-11	1.5578713536561023e-10	1.5725604954290607e-229
fixed q/R	50629.36911282339	50.62936911282339	16.884864193036638	0.0009990007493056335	9.999992484151708e-10	9.999989992193477e-13	7.817904924629609e-12	1.2949102490823871e-247	0.016867991980767463	1.6884851502628865e-08	1.6884847294991238e-11	1.3200426292644327e-10	2.1864383697927352e-246
fixed q/R	54431.343837635286	54.431343837635275	15.71706698540504	0.0009990007493318796	9.999992484940766e-10	9.999989993245436e-13	7.133220945066436e-12	1.0542726151348044e-265	0.015701361695718983	1.57170551739361e-08	1.571705125772186e-11	1.1211331141530342e-10	1.6570073312951868e-264
fixed q/R	58518.82501969502	58.51882501969502	14.629280487866446	0.0009990007493545926	9.999992485623382e-10	9.999989994155781e-13	6.524378234346285e-12	3.7606652978610765e-285	0.014614662169897099	1.4629269494874122e-08	1.4629265850036286e-11	9.544695919918264e-11	5.50158274633955e-284
fixed q/R	62913.252553539576	62.91325255353957	13.616125308388899	0.0009990007493742247	9.999992486213559e-10	9.999989994942637e-13	5.982319230172654e-12	4.646937065191442e-306	0.013602519386653855	1.3616115077523127e-08	1.3616111685377421e-11	8.145600827281547e-11	6.327327737984362e-305
fixed q/R	67637.6763465999	67.6376763465999	12.67256976537148	0.0009990007493912217	9.99999248672451e-10	9.999989995623904e-13	5.499122644784621e-12	0.0	0.012659906692318647	1.2672560244120698e-08	1.2672557087256075e-11	6.968801536436724e-11	0.0
fixed q/R	72716.87722192031	72.7168772219203	11.793909342742934	0.000999000749405956	9.999992487167391e-10	9.999989996214435e-13	5.067856847333531e-12	0.0	0.011782124271826098	1.1793900482176264e-08	1.179389754436893e-11	5.976984421945068e-11	0.0
fixed q/R	78177.49689997525	78.17749689997525	10.97574708338563	0.0009990007494186674	9.999992487549592e-10	9.999989996723894e-13	4.682452428263788e-12	0.0	0.010964779561731997	1.0975738837910064e-08	1.0975736104042775e-11	5.1393413582608226e-11	0.0
fixed q/R	84048.17774137396	84.04817774137396	10.213974920646326	0.0009990007494296662	9.999992487880065e-10	9.999989997164713e-13	4.337591424842804e-12	0.0	0.010203768600381495	1.0213967247785864e-08	1.021396470377545e-11	4.4304050029354957e-11	0.0
fixed q/R	90359.71298344072	90.35971298344072	9.504755939275753	0.0009990007494391868	9.999992488166272e-10	9.999989997546345e-13	4.028611017550134e-12	0.0	0.009495258306573039	9.504748799461129e-09	9.504746432187675e-12	3.8290964496091373e-11	0.0
fixed q/R	97145.20825869757	97.14520825869758	8.844507550351413	0.000999000749447437	9.999992488414393e-10	9.999989997877104e-13	3.751419794622473e-12	0.0	0.008835669671294576	8.84450090672385e-09	8.844498703966266e-12	3.31794606980762e-11	0.0
fixed q/R	104440.25524245699	104.44025524245698	8.2298855593562	0.0009990007494545601	9.99999248862855e-10	9.999989998162599e-13	3.502424932119123e-12	0.0	0.008221661841722105	8.229879377583458e-09	8.22987732795848e-12	2.8824556371576288e-11	0.0
fixed q/R	112283.11834035286	112.28311834035286	7.657769102426133	0.000999000749460732	9.999992488814002e-10	9.999989998409869e-13	3.27846885428556e-12	0.0	0.007650117072520945	7.657763350533328e-09	7.657761443439346e-12	2.5105757495614367e-11	0.0
fixed q/R	120714.93539503071	120.71493539503068	7.125246422607003	0.0009990007494660523	9.999992488973945e-10	9.999989998623172e-13	3.076774127939994e-12	0.0	0.007118126516314704	7.1252410708158504e-09	7.125239296379557e-12	2.1922773848274227e-11	0.0
fixed q/R	129779.9334647565	129.7799334647565	6.629601455658331	0.0009990007494706733	9.999992489112856e-10	9.999989998808339e-13	2.8948955088017897e-12	0.0	0.006622976822894539	6.629596476239497e-09	6.6295948252668516e-12	1.919200347913111e-11	0.0
fixed q/R	139525.6608057634	139.52566080576338	6.168301193346186	0.0009990007494746767	9.99999248923322e-10	9.99998999896878e-13	2.730678200300497e-12	0.0	0.006162137515138382	6.168296560479017e-09	6.168295024408905e-12	1.6843645601557973e-11	0.0
fixed q/R	150003.2362751329	150.0032362751329	5.738983791179849	0.0009990007494781513	9.999992489337671e-10	9.999989999108047e-13	2.5822215092915275e-12	0.0	0.005733249108631632	5.738979480822912e-09	5.738978051684167e-12	1.4819327387060042e-11	0.0
fixed q/R	161267.6174624066	161.2676174624066	5.339447387023418	0.0009990007494811042	9.999992489426417e-10	9.999989999226423e-13	2.4478471906756384e-12	0.0	0.005334111941451318	5.339443376792169e-09	5.339442047162983e-12	1.307015128608565e-11	0.0
fixed q/R	173377.88895633697	173.37788895633696	4.967639596932399	0.0009990007494837094	9.99999248950479e-10	9.999989999330872e-13	2.3260718663272454e-12	0.0	0.004962675680500418	4.9676358659890596e-09	4.967634628960403e-12	1.155508670847767e-11	0.0
fixed q/R	186397.57225881482	186.39757225881476	4.6216476547777985	0.0009990007494859524	9.99999248957222e-10	9.999989999420826e-13	2.215582984810088e-12	0.0	0.004617029470983015	4.621644183722705e-09	4.62164303286247e-12	1.0239643905713139e-11	0.0
fixed q/R	200394.95897155572	200.39495897155572	4.299689162716225	0.0009990007494878619	9.999992489629563e-10	9.999989999497282e-13	2.1152178587620968e-12	0.0	0.004295392696118346	4.299685933490388e-09	4.299684862810909e-12	9.094779304103207e-12	0.0
fixed q/R	215443.46900318866	215.44346900318862	4.000103420264379	0.0009990007494895547	9.999992489680436e-10	9.99998999956521e-13	2.02394537790142e-12	0.0	0.003996106314879846	4.000100416058882e-09	4.000099419987038e-12	8.095990828571751e-12	0.0
fixed q/R	231622.03567563815	231.62203567563816	3.721343300596324	0.000999000749491017	9.99999248972435e-10	9.999989999623758e-13	1.9408500486280347e-12	0.0	0.003717624746409103	3.721340505764926e-09	3.721339579113011e-12	7.222569325923986e-12	0.0
fixed q/R	249015.51974979008	249.01551974979006	3.4619676436730447	0.000999000749492277	9.999992489762292e-10	9.999989999674207e-13	1.865118057210692e-12	0.0	0.0034585082707473836	3.4619650436530505e-09	3.4619641815926124e-12	6.456978365693746e-12	0.0
fixed q/R	267715.1545420944	267.7151545420944	3.220634136883282	0.0009990007494933347	9.999992489794124e-10	9.999989999716697e-13	1.7960250934557145e-12	0.0	0.0032174159165902177	3.22063171812074e-09	3.2206309161579036e-12	5.784339726682461e-12	0.0
fixed q/R	287819.0244668792	287.8190244668792	2.9960926550247144	0.0009990007494942788	9.999992489822546e-10	9.999989999754497e-13	1.7329257064111604e-12	0.0	0.0029930988079239934	2.9960904049059634e-09	2.9960896588585048e-12	5.192005980681992e-12	0.0
fixed q/R	309432.5795144362	309.4325795144362	2.7871790326307377	0.0009990007494951093	9.999992489847343e-10	9.99998999978775e-13	1.6752439937045787e-12	0.0	0.0027843939425751607	2.787176939416736e-09	2.787176245392547e-12	4.669204933793982e-12	0.0
fixed q/R	332669.1883634535	332.6691883634535	2.5928092428513825	0.0009990007494958119	9.999992489868446e-10	9.999989999815888e-13	1.622465452205342e-12	0.0	0.0025902183769081996	2.5928072956175316e-09	2.592806649994403e-12	4.206743420685058e-12	0.0
fixed q/R	357650.7330290209	357.6507330290209	2.4119739583120277	0.0009990007494964188	9.999992489886778e-10	9.999989999840188e-13	1.5741298403245455e-12	0.0	0.0024095637921195596	2.4119721468922764e-09	2.411971546299523e-12	3.796760181864674e-12	0.0
fixed q/R	384508.2481652776	384.5082481652776	2.243733470576368	0.00099900074949693	9.999992489902197e-10	9.999989999860795e-13	1.5298249219045945e-12	0.0	0.0022414914187771392	2.2437317855105872e-09	2.2437312268116633e-12	3.4325193813992167e-12	0.0
fixed q/R	413382.608376014	413.382608376014	2.087212946029445	0.0009990007494973879	9.999992489915982e-10	9.999989999879126e-13	1.4891809786913331e-12	0.0	0.0020851272974440668	2.0872113785149864e-09	2.08721085879127e-12	3.10823781770535e-12	0.0
fixed q/R	444425.26713836356	444.4252671383635	1.9415979971594524	0.0009990007494977819	9.999992489927705e-10	9.9999899998949e-13	1.4518659931653704e-12	0.0	0.001939657854385685	1.9415965390053197e-09	1.941596055541049e-12	2.8189401044738025e-12	0.0
fixed q/R	477799.05121539667	477.7990512153966	1.8061305493586919	0.000999000749498126	9.99999248993808e-10	9.999989999908685e-13	1.417581416344718e-12	0.0	0.0018043257725007952	1.8061291929434657e-09	1.8061287432116498e-12	2.560337102263358e-12	0.0
fixed q/R	513679.0147245585	513.6790147245584	1.6801049844579103	0.0009990007494984207	9.999992489946962e-10	9.99998999992048e-13	1.3860584463045526e-12	0.0	0.0016784261387094849	1.680103722690156e-09	1.6801033043395658e-12	2.3287237043862657e-12	0.0
fixed q/R	552253.357341725	552.2533573417251	1.5628645432751185	0.000999000749498669	9.999992489954421e-10	9.999989999930427e-13	1.3570547528301719e-12	0.0	0.0015613028500967383	1.562863369556723e-09	1.562862980399702e-12	2.120892756481255e-12	0.0
fixed q/R	593724.4114571097	593.7244114571098	1.4537979704788353	0.0009990007494989034	9.999992489961386e-10	9.999989999939807e-13	1.3303515920095461e-12	0.0	0.001452345262128341	1.4537968786709458e-09	1.453796516672114e-12	1.934062444486766e-12	0.0
fixed q/R	638309.7034609151	638.3097034609151	1.3523363860471618	0.000999000749499095	9.999992489967141e-10	9.999989999947481e-13	1.3057512618575774e-12	0.0	0.0013509850632360122	1.3523353704380922e-09	1.3523350337036734e-12	1.7658149425369973e-12	0.0
fixed q/R	686243.0947254312	686.2430947254312	1.2579503685398006	0.0009990007494992512	9.99999248997183e-10	9.999989999953734e-13	1.283074856392475e-12	0.0	0.00125669336100412	1.25794942381553e-09	1.257949110583612e-12	1.6140444884630656e-12	0.0
fixed q/R	737776.0082683298	737.7760082683296	1.170147236289694	0.0009990007494993895	9.999992489976023e-10	9.999989999959275e-13	1.262160281077396e-12	0.0	0.0011689779660780436	1.170146357506314e-09	1.1701460661376923e-12	1.4769133646573385e-12	0.0
fixed q/R	793178.7475313466	793.1787475313465	1.088468513472054	0.0009990007494995172	9.99999248997986e-10	9.999989999964393e-13	1.2428604973129713e-12	0.0	0.0010873808607652074	1.088467696030008e-09	1.0884674249996648e-12	1.3528145179633877e-12	0.0
fixed q/R	852741.9141916287	852.7419141916287	1.0124875688153763	0.000999000749499606	9.99999248998256e-10	9.999989999967945e-13	1.2250419678151142e-12	0.0	0.0010114758401055946	1.0124868084354463e-09	1.0124865563245619e-12	1.2403397636899294e-12	0.0
fixed q/R	916777.9324426051	916.7779324426052	0.9418074154814837	0.0009990007494997055	9.999992489985544e-10	9.999989999971923e-13	1.2085832783137188e-12	0.0	0.0009408663139503828	9.418067081827532e-10	9.41806473671424e-13	1.1382526937427822e-12	0.0
fixed q/R	985622.6877395711	985.622687739571	0.8760586613609902	0.0009990007494997835	9.999992489987889e-10	9.99998999997505e-13	1.1933739141392739e-12	0.0	0.0008751832593054062	8.760580034398745e-10	8.76057785300143e-13	1.0454655537239775e-12	0.0
fixed q/R	1059637.2886056476	1059.6372886056477	0.814897599722051	0.0009990007494998581	9.999992489990091e-10	9.999989999978034e-13	1.1793131729905155e-12	0.0	0.0008140833128879643	8.148969877331461e-10	8.148967848226613e-13	9.61019473990567e-13	0.0
fixed q/R	1139209.9607392682	1139.2099607392684	0.7580044307816106	0.0009990007494999396	9.999992489992577e-10	9.999989999981302e-13	1.1663091975406178e-12	0.0	0.0007572469944751041	7.580038615197204e-10	7.580036727757625e-13	8.840675393971331e-13	0.0
fixed q/R	1224758.0833582329	1224.7580833582329	0.7050816053910764	0.0009990007494999752	9.999992489993644e-10	9.999989999982723e-13	1.1542781136014777e-12	0.0	0.0007043770522443311	7.050810758743427e-10	7.050809003082529e-13	8.138602654059132e-13	0.0
fixed q/R	1316730.3784615016	1316.7303784615017	0.655852282582807	0.0009990007495000212	9.999992489994922e-10	9.999989999984571e-13	1.143143261359937e-12	0.0	0.0006551969218615239	6.558517900374097e-10	6.558516267295126e-13	7.497331172820691e-13	0.0
fixed q/R	1415609.2644919916	1415.6092644919913	0.610058893277756	0.0009990007495000461	9.999992489995704e-10	9.999989999985567e-13	1.1328345087549268e-12	0.0	0.0006094492916236469	6.10058435123265e-10	6.100582832179822e-13	6.91095766677881e-13	0.0
fixed q/R	1521913.386745902	1521.913386745902	0.5674618029457963	0.0009990007495000886	9.999992489996984e-10	9.999989999987271e-13	1.123287637431007e-12	0.0	0.0005668947664555221	5.674613767818111e-10	5.674612354832711e-13	6.374228279633232e-13	0.0
fixed q/R	1636200.3378012576	1636.2003378012575	0.5278380664972614	0.000999000749500156	9.999992489999116e-10	9.999989999989971e-13	1.1144437928807735e-12	0.0	0.0005273106240454773	5.278376700908268e-10	5.278375386586656e-13	5.882458568540619e-13	0.0
fixed q/R	1759069.5822349843	1759.0695822349842	0.4909802691176358	0.0009990007495001738	9.999992489999542e-10	9.999989999990682e-13	1.106248991425411e-12	0.0	0.0004904896568383153	4.909799003914312e-10	4.909797781369092e-13	5.431464275211614e-13	0.0
fixed q/R	1891165.600969468	1891.1656009694677	0.45669544718367605	0.0009990007495001632	9.999992489999256e-10	9.999989999990256e-13	1.098653677581218e-12	0.0	0.00045623909402980455	4.5669510420536124e-10	4.566949904877838e-13	5.017501325829446e-13	0.0
fixed q/R	2033181.2717414403	2033.1812717414402	0.42480408378466034	0.000999000749500195	9.999992490000251e-10	9.999989999991534e-13	1.0916123261421946e-12	0.0	0.0004243795980916193	4.248037647568041e-10	4.248036589802169e-13	4.637213740548768e-13	0.0
fixed q/R	2185861.5034246747	2185.8615034246745	0.3951391737435078	0.000999000749500206	9.999992490000394e-10	9.99998999999196e-13	1.0850830839974475e-12	0.0	0.0003947443307266564	3.951388769940039e-10	3.951387786040164e-13	4.287588332538087e-13	0.0
