include_integrated_ct	mode	case	radius	original	local_double_uv_ct	subtracted	relative_norm
True	3d_cff_expansion	equal radius, 8 deg opening	15551.805709238663	11.000540703529417	11.004478319319569	-0.003937615790151838	2169.6782532604893
True	3d_cff_expansion	equal radius, 8 deg opening	16564.490501698212	11.000781369424972	11.004478317027855	-0.0036969476028829718	2310.9608935330484
True	3d_cff_expansion	equal radius, 8 deg opening	17643.11815044419	11.001007329411369	11.004478315007802	-0.003470985596432996	2461.443416051921
True	3d_cff_expansion	equal radius, 8 deg opening	18791.982647375713	11.001219481668764	11.004478313227184	-0.0032588315584192173	2621.7248882834447
True	3d_cff_expansion	equal radius, 8 deg opening	20015.65759567169	11.001418669570441	11.004478311657635	-0.0030596420871944474	2792.4433870877488
True	3d_cff_expansion	equal radius, 8 deg opening	21319.014417199636	11.001605685021055	11.004478310274127	-0.002872625253072414	2974.2785388880307
True	3d_cff_expansion	equal radius, 8 deg opening	22707.2417455348	11.001781271592398	11.004478309054614	-0.0026970374622159454	3167.954225247808
True	3d_cff_expansion	equal radius, 8 deg opening	24185.866081790828	11.001946127468653	11.00447830797966	-0.0025321805110074536	3374.241464626745
True	3d_cff_expansion	equal radius, 8 deg opening	25760.773795493984	11.002100908212745	11.004478307032116	-0.002377398819371379	3593.961481787454
True	3d_cff_expansion	equal radius, 8 deg opening	27438.234558085023	11.002246229364623	11.004478306196896	-0.002232076832273222	3827.988977072419
True	3d_cff_expansion	equal radius, 8 deg opening	29224.926302337208	11.002382668881483	11.00447830546067	-0.0020956365791882092	4077.255608565965
True	3d_cff_expansion	equal radius, 8 deg opening	31127.96180705332	11.002510769429678	11.004478304811716	-0.001967535382037866	4342.753701003701
True	3d_cff_expansion	equal radius, 8 deg opening	33154.91701287467	11.002631040537116	11.00447830423969	-0.0018472637025741534	4625.54019619449
True	3d_cff_expansion	equal radius, 8 deg opening	35313.86118192713	11.002743960614733	11.004478303735466	-0.0017343431207326176	4926.740860681571
True	3d_cff_expansion	equal radius, 8 deg opening	37613.38902136763	11.002849978854863	11.004478303291002	-0.001628324436138584	5247.554767393203
True	3d_cff_expansion	equal radius, 8 deg opening	40062.65489871691	11.002949517014113	11.004478302899233	-0.0015287858851209535	5589.259069124598
True	3d_cff_expansion	equal radius, 8 deg opening	42671.409285185626	11.003042971087488	11.004478302553892	-0.001435331466403511	5953.214082853753
True	3d_cff_expansion	equal radius, 8 deg opening	45450.0375720767	11.003130712880742	11.004478302249494	-0.0013475893687520113	6340.868705132153
True	3d_cff_expansion	equal radius, 8 deg opening	48409.60141478949	11.003213091486723	11.004478301981175	-0.0012652104944521625	6753.766180108667
True	3d_cff_expansion	equal radius, 8 deg opening	51561.882769015836	11.003290434671896	11.00447830174466	-0.0011878670727636376	7193.5502431490395
True	3d_cff_expansion	equal radius, 8 deg opening	54919.4307944356	11.003363050178265	11.004478301536183	-0.0011152513579180123	7661.9716645087055
True	3d_cff_expansion	equal radius, 8 deg opening	58495.61181263199	11.00343122694595	11.004478301352416	-0.0010470744064647874	8160.895219108817
True	3d_cff_expansion	equal radius, 8 deg opening	62304.66251811238	11.003495236261209	11.00447830119043	-0.0009830649292208449	8692.307110162586
True	3d_cff_expansion	equal radius, 8 deg opening	66361.74665426095	11.003555332834463	11.004478301047644	-0.0009229682131817185	9258.322876204496
True	3d_cff_expansion	equal radius, 8 deg opening	70683.0153798534	11.003611755812523	11.004478300921784	-0.0008665451092610965	9861.195813000697
True	3d_cff_expansion	equal radius, 8 deg opening	75285.67156644912	11.003664729729124	11.004478300810845	-0.0008135710817214203	10503.325943867694
True	3d_cff_expansion	equal radius, 8 deg opening	80188.03828262768	11.003714465397428	11.004478300713057	-0.0007638353156291799	11187.269574110062
True	3d_cff_expansion	equal radius, 8 deg opening	85409.63173770411	11.003761160748045	11.004478300626856	-0.0007171398788106131	11915.749467613137
True	3d_cff_expansion	equal radius, 8 deg opening	90971.23897530988	11.003805001615996	11.004478300550874	-0.0006732989348776641	12691.665686103503
True	3d_cff_expansion	equal radius, 8 deg opening	96895.00062613703	11.003846162479539	11.004478300483903	-0.0006321380043647906	13518.107134228265
True	3d_cff_expansion	equal radius, 8 deg opening	103204.49904927851	11.003884807153964	11.004478300424866	-0.000593493270901746	14398.363856413202
True	3d_cff_expansion	equal radius, 8 deg opening	109924.85221306085	11.003921089443045	11.004478300372828	-0.00055721092978267	15335.940134454464
True	3d_cff_expansion	equal radius, 8 deg opening	117082.81368909703	11.003955153750653	11.004478300326959	-0.0005231465763060328	16334.568437983622
True	3d_cff_expansion	equal radius, 8 deg opening	124706.87915764176	11.003987135655088	11.004478300286523	-0.0004911646314358364	17398.224283343687
True	3d_cff_expansion	equal radius, 8 deg opening	132827.39984823985	11.004017162448319	11.00447830025088	-0.00046113780256185066	18531.142060028353
True	3d_cff_expansion	equal radius, 8 deg opening	141476.7033672739	11.004045353642294	11.004478300219466	-0.00043294657717218854	19737.83188768929
True	3d_cff_expansion	equal radius, 8 deg opening	150689.22239342416	11.004071821444326	11.004478300191778	-0.00040647874745225465	21023.0975708191
True	3d_cff_expansion	equal radius, 8 deg opening	160501.63175336857	11.004096671203454	11.004478300167365	-0.0003816289639111403	22392.055722586243
True	3d_cff_expansion	equal radius, 8 deg opening	170952.9944234296	11.00412000182955	11.00447830014585	-0.00035829831629996534	23850.15613395513
True	3d_cff_expansion	equal radius, 8 deg opening	182084.91703838258	11.004141906186787	11.004478300126884	-0.0003363939400973237	25403.203469178334
True	3d_cff_expansion	equal radius, 8 deg opening	193941.7155265149	11.004162471463125	11.004478300110167	-0.0003158286470412719	27057.380374031905
True	3d_cff_expansion	equal radius, 8 deg opening	206570.59153031834	11.004181779517182	11.00447830009543	-0.0002965205782476943	28819.272088786165
True	3d_cff_expansion	equal radius, 8 deg opening	220021.82031514394	11.004199907203946	11.004478300082438	-0.0002783928784921841	30695.89266389599
True	3d_cff_expansion	equal radius, 8 deg opening	234348.95091387886	11.004216926680568	11.004478300070991	-0.00026137339042264784	32694.7128827746
True	3d_cff_expansion	equal radius, 8 deg opening	249609.01930441588	11.004232905693462	11.004478300060894	-0.00024539436743253873	34823.690002810705
True	3d_cff_expansion	equal radius, 8 deg opening	265862.7754685743	11.004247907847924	11.004478300052003	-0.00023039220407916616	37091.299433027765
True	3d_cff_expansion	equal radius, 8 deg opening	283174.92523637664	11.004261992861174	11.00447830004416	-0.000216307182986597	39506.5684744919
True	3d_cff_expansion	equal radius, 8 deg opening	301614.3878784795	11.004275216800048	11.00447830003725	-0.00020308323720286126	42079.11225779115
True	3d_cff_expansion	equal radius, 8 deg opening	321254.5704722012	11.004287632304074	11.004478300031156	-0.00019066772708242752	44819.172020648715
True	3d_cff_expansion	equal radius, 8 deg opening	342173.66013341385	11.00429928879499	11.004478300025788	-0.00017901123079866466	47737.65587805547
True	3d_cff_expansion	equal radius, 8 deg opening	364454.9352776552	11.004310232673392	11.004478300021056	-0.00016806734766383613	50846.18224722527
True	3d_cff_expansion	equal radius, 8 deg opening	388187.0971495878	11.004320507503413	11.004478300016878	-0.00015779251346437206	54157.12610024687
True	3d_cff_expansion	equal radius, 8 deg opening	413464.62294062105	11.00433015418611	11.004478300013197	-0.00014814582708666535	57683.668228564195
True	3d_cff_expansion	equal radius, 8 deg opening	440388.1419004314	11.004339211122227	11.004478300009957	-0.00013908888772995454	61439.84771540313
True	3d_cff_expansion	equal radius, 8 deg opening	469064.8359397062	11.004347714365025	11.0044783000071	-0.0001305856420756868	65440.6178250411
True	3d_cff_expansion	equal radius, 8 deg opening	499608.86631885933	11.004355697763794	11.004478300004576	-0.00012260224078275428	69701.90553140745
True	3d_cff_expansion	equal radius, 8 deg opening	532141.8281213916	11.004363193098566	11.004478300002361	-0.0001151069037952368	74240.67492300137
True	3d_cff_expansion	equal radius, 8 deg opening	566793.2343211246	11.004370230206598	11.004478300000406	-0.00010806979380717507	79074.99473653878
True	3d_cff_expansion	equal radius, 8 deg opening	603701.0313703755	11.004376837101125	11.004478299998677	-0.00010146289755219584	84224.11028817792
True	3d_cff_expansion	equal radius, 8 deg opening	643012.1483616162	11.004383040082894	11.004478299997155	-9.525991426073688e-05	89708.52008868135
True	3d_cff_expansion	equal radius, 8 deg opening	684883.0819488135	11.004388863844806	11.004478299995817	-8.943615101131286e-05	95550.05744751608
True	3d_cff_expansion	equal radius, 8 deg opening	729480.5193570234	11.004394331570213	11.004478299994638	-8.396842442515151e-05	101771.97739075815
True	3d_cff_expansion	equal radius, 8 deg opening	776982.0019603893	11.00439946502521	11.004478299993597	-7.883496838623216e-05	108399.0492388156
True	3d_cff_expansion	equal radius, 8 deg opening	827576.6320702956	11.004404284645258	11.004478299992673	-7.401534741546811e-05	115457.65521252646
True	3d_cff_expansion	equal radius, 8 deg opening	881465.8257473112	11.00440880961654	11.004478299991867	-6.949037532599789e-05	122975.89546017208
True	3d_cff_expansion	equal radius, 8 deg opening	938864.1146339076	11.004413057952318	11.004478299991153	-6.524203883451207e-05	130983.69992352325
True	3d_cff_expansion	equal radius, 8 deg opening	1000000.0	11.004417046564635	11.004478299990527	-6.125342589236027e-05	139512.9474882506
True	3d_cff_expansion	equal radius, 8 deg opening	1065116.8624012552	11.004420791331642	11.004478299989973	-5.750865833142882e-05	148597.59289303655
True	3d_cff_expansion	equal radius, 8 deg opening	1134473.9305714942	11.004424307160793	11.004478299989481	-5.399282868800981e-05	158273.8019026101
True	3d_cff_expansion	equal radius, 8 deg opening	1208347.3134063268	11.004427608048204	11.004478299989056	-5.069194085294271e-05	168580.09528282552
True	3d_cff_expansion	equal radius, 8 deg opening	1287031.0991463328	11.004430707134327	11.004478299988676	-4.7592854349076674e-05	179557.50215094772
True	3d_cff_expansion	equal radius, 8 deg opening	1370838.5261355806	11.004433616756303	11.004478299988335	-4.468323203177249e-05	191249.72331162408
True	3d_cff_expansion	equal radius, 8 deg opening	1460103.2298162908	11.004436348497052	11.004478299988044	-4.195149099217588e-05	203703.30522878526
True	3d_cff_expansion	equal radius, 8 deg opening	1555180.5709238662	11.00443891323136	11.00447829998778	-3.93867564199013e-05	216967.82532604894
True	3d_cff_expansion	equal radius, 8 deg opening	1656449.0501698211	11.004441321169212	11.004478299987552	-3.6978818339861164e-05	231096.08935330485
True	3d_cff_expansion	equal radius, 8 deg opening	1764311.815044419	11.004443581896396	11.004478299987353	-3.4718090956786796e-05	246144.3416051921
True	3d_cff_expansion	equal radius, 8 deg opening	1879198.2647375714	11.004445704412666	11.004478299987168	-3.259557450263628e-05	262172.48882834445
True	3d_cff_expansion	equal radius, 8 deg opening	2001565.759567165	11.004447697167608	11.004478299987015	-3.0602819407477e-05	279244.3387087743
True	3d_cff_expansion	equal radius, 8 deg opening	2131901.4417199637	11.00444956809422	11.004478299986879	-2.8731892658839797e-05	297427.853888803
True	3d_cff_expansion	equal radius, 8 deg opening	2270724.17455348	11.004451324640526	11.004478299986754	-2.6975346228752528e-05	316795.42252478085
True	3d_cff_expansion	equal radius, 8 deg opening	2418586.6081790826	11.004452973799214	11.004478299986653	-2.5326187438778902e-05	337424.14646267437
True	3d_cff_expansion	equal radius, 8 deg opening	2576077.379549398	11.00445452213547	11.004478299986557	-2.3777851087203317e-05	359396.14817874535
True	3d_cff_expansion	equal radius, 8 deg opening	2743823.455808502	11.00445597581312	11.004478299986468	-2.2324173349019816e-05	382798.89770724194
True	3d_cff_expansion	equal radius, 8 deg opening	2922492.630233721	11.00445734061917	11.004478299986392	-2.09593672213515e-05	407725.5608565965
True	3d_cff_expansion	equal radius, 8 deg opening	3112796.180705332	11.004458621986846	11.004478299986335	-1.9677999489431386e-05	434275.37010036997
True	3d_cff_expansion	equal radius, 8 deg opening	3315491.701287467	11.004459825017172	11.004478299986275	-1.8474969103010608e-05	462554.019619449
True	3d_cff_expansion	equal radius, 8 deg opening	3531386.1181927063	11.004460954499361	11.004478299986221	-1.7345486860165238e-05	492674.0860681561
True	3d_cff_expansion	equal radius, 8 deg opening	3761338.902136763	11.004462014929821	11.004478299986179	-1.6285056357645544e-05	524755.4767393203
True	3d_cff_expansion	equal radius, 8 deg opening	4006265.4898716905	11.004463010530069	11.004478299986138	-1.5289456069211838e-05	558925.9069124598
True	3d_cff_expansion	equal radius, 8 deg opening	4267140.928518563	11.004463945263538	11.0044782999861	-1.4354722562615052e-05	595321.4082853751
True	3d_cff_expansion	equal radius, 8 deg opening	4545003.757207669	11.004464822851366	11.004478299986072	-1.3477134706008087e-05	634086.8705132152
True	3d_cff_expansion	equal radius, 8 deg opening	4840960.141478949	11.004465646787184	11.004478299986047	-1.2653198863787907e-05	675376.6180108668
True	3d_cff_expansion	equal radius, 8 deg opening	5156188.276901583	11.004466420351042	11.004478299986024	-1.1879634982392417e-05	719355.0243149039
True	3d_cff_expansion	equal radius, 8 deg opening	5491943.079443549	11.004467146622465	11.004478299986003	-1.1153363537630412e-05	766197.1664508692
True	3d_cff_expansion	equal radius, 8 deg opening	5849561.181263199	11.004467828492709	11.004478299985983	-1.0471493274266663e-05	816089.5219108819
True	3d_cff_expansion	equal radius, 8 deg opening	6230466.251811239	11.004468468676272	11.004478299985973	-9.831309700558677e-06	869230.7110162587
True	3d_cff_expansion	equal radius, 8 deg opening	6636174.665426095	11.004469069721694	11.004478299985951	-9.23026425780904e-06	925832.2876204498
True	3d_cff_expansion	equal radius, 8 deg opening	7068301.537985341	11.004469634021724	11.004478299985943	-8.665964218224076e-06	986119.5813000697
True	3d_cff_expansion	equal radius, 8 deg opening	7528567.156644912	11.004470163822813	11.004478299985934	-8.136163121008622e-06	1050332.5943867697
True	3d_cff_expansion	equal radius, 8 deg opening	8018803.828262768	11.00447066123407	11.004478299985918	-7.638751847949266e-06	1118726.9574110066
True	3d_cff_expansion	equal radius, 8 deg opening	8540963.173770411	11.004471128235696	11.004478299985916	-7.171750219470141e-06	1191574.9467613134
True	3d_cff_expansion	equal radius, 8 deg opening	9097123.897530988	11.00447156668678	11.004478299985905	-6.7332991253721275e-06	1269166.5686103504
True	3d_cff_expansion	equal radius, 8 deg opening	9689500.062613683	11.004471978332795	11.004478299985898	-6.3216531032139756e-06	1351810.7134228237
True	3d_cff_expansion	equal radius, 8 deg opening	10320449.904927852	11.004472364812491	11.004478299985891	-5.935173399862492e-06	1439836.3856413201
True	3d_cff_expansion	equal radius, 8 deg opening	10992485.221306084	11.00447272766443	11.00447829998589	-5.572321459368368e-06	1533594.0134454465
True	3d_cff_expansion	equal radius, 8 deg opening	11708281.368909704	11.004473068333107	11.004478299985884	-5.2316527767715115e-06	1633456.843798362
True	3d_cff_expansion	equal radius, 8 deg opening	12470687.915764175	11.00447338817472	11.00447829998588	-4.91181116046846e-06	1739822.4283343684
True	3d_cff_expansion	equal radius, 8 deg opening	13282739.984823985	11.004473688462541	11.004478299985875	-4.611523333863943e-06	1853114.2060028354
True	3d_cff_expansion	equal radius, 8 deg opening	14147670.33672739	11.004473970392018	11.004478299985873	-4.329593854990321e-06	1973783.1887689289
True	3d_cff_expansion	equal radius, 8 deg opening	15068922.239342386	11.004474235085494	11.004478299985866	-4.064900371858471e-06	2102309.757081906
True	3d_cff_expansion	equal radius, 8 deg opening	16050163.175336856	11.004474483596715	11.004478299985871	-3.816389156696687e-06	2239205.572258624
True	3d_cff_expansion	equal radius, 8 deg opening	17095299.44234296	11.004474716914979	11.004478299985864	-3.5830708853268334e-06	2385015.613395513
True	3d_cff_expansion	equal radius, 8 deg opening	18208491.70383826	11.00447493596914	11.004478299985866	-3.364016725626584e-06	2540320.346917833
True	3d_cff_expansion	equal radius, 8 deg opening	19394171.55265149	11.004475141631232	11.00447829998586	-3.1583546284963404e-06	2705738.037403191
True	3d_cff_expansion	equal radius, 8 deg opening	20657059.153031833	11.004475334719999	11.00447829998586	-2.9652658621870387e-06	2881927.2088786163
True	3d_cff_expansion	equal radius, 8 deg opening	22002182.031514395	11.004475516004112	11.004478299985855	-2.7839817438035652e-06	3069589.266389599
True	3d_cff_expansion	equal radius, 8 deg opening	23434895.091387887	11.004475686205273	11.004478299985855	-2.613780582194636e-06	3269471.28827746
True	3d_cff_expansion	equal radius, 8 deg opening	24960901.93044159	11.004475846001036	11.004478299985855	-2.4539848197946412e-06	3482369.000281071
True	3d_cff_expansion	equal radius, 8 deg opening	26586277.546857376	11.004475996027542	11.004478299985854	-2.303958311244969e-06	3709129.9433027687
True	3d_cff_expansion	equal radius, 8 deg opening	28317492.523637667	11.004476136882053	11.004478299985854	-2.163103800967292e-06	3950656.84744919
True	3d_cff_expansion	equal radius, 8 deg opening	30161438.78784795	11.0044762691253	11.004478299985854	-2.030860553503544e-06	4207911.225779116
True	3d_cff_expansion	equal radius, 8 deg opening	32125457.047220122	11.004476393283745	11.004478299985857	-1.9067021117535887e-06	4481917.20206487
True	3d_cff_expansion	equal radius, 8 deg opening	34217366.01334139	11.004476509851651	11.004478299985857	-1.79013420620322e-06	4773765.587805548
True	3d_cff_expansion	equal radius, 8 deg opening	36445493.52776552	11.00447661929307	11.00447829998585	-1.680692779615356e-06	5084618.224722529
True	3d_cff_expansion	equal radius, 8 deg opening	38818709.71495879	11.004476722043705	11.004478299985854	-1.5779421485007106e-06	5415712.610024688
True	3d_cff_expansion	equal radius, 8 deg opening	41346462.29406202	11.00447681851258	11.004478299985848	-1.4814732676171616e-06	5768366.822856409
True	3d_cff_expansion	equal radius, 8 deg opening	44038814.19004314	11.004476909083754	11.00447829998585	-1.390902095721458e-06	6143984.771540313
True	3d_cff_expansion	equal radius, 8 deg opening	46906483.59397062	11.004476994117773	11.004478299985848	-1.3058680750077656e-06	6544061.782504111
True	3d_cff_expansion	equal radius, 8 deg opening	49960886.63188594	11.00447707395317	11.004478299985848	-1.2260326780477726e-06	6970190.553140744
True	3d_cff_expansion	equal radius, 8 deg opening	53214182.81213916	11.004477148907759	11.00447829998585	-1.1510780915102714e-06	7424067.492300139
True	3d_cff_expansion	equal radius, 8 deg opening	56679323.432112455	11.004477219279927	11.004478299985847	-1.0807059194206659e-06	7907499.473653877
True	3d_cff_expansion	equal radius, 8 deg opening	60370103.13703756	11.004477285349841	11.004478299985852	-1.0146360107654573e-06	8422411.028817793
True	3d_cff_expansion	equal radius, 8 deg opening	64301214.83616161	11.004477347380508	11.004478299985852	-9.526053439401494e-07	8970852.008868134
True	3d_cff_expansion	equal radius, 8 deg opening	68488308.19488135	11.004477405618871	11.00447829998585	-8.94366978698713e-07	9555005.744751604
True	3d_cff_expansion	equal radius, 8 deg opening	72948051.93570219	11.004477460296792	11.004478299985855	-8.396890631701126e-07	10177197.739075795
True	3d_cff_expansion	equal radius, 8 deg opening	77698200.19603893	11.004477511631915	11.004478299985847	-7.883539314690324e-07	10839904.92388156
True	3d_cff_expansion	equal radius, 8 deg opening	82757663.20702957	11.004477559828635	11.004478299985852	-7.401572172938131e-07	11545765.521252645
True	3d_cff_expansion	equal radius, 8 deg opening	88146582.57473113	11.004477605078796	11.004478299985848	-6.949070527895174e-07	12297589.546017207
True	3d_cff_expansion	equal radius, 8 deg opening	93886411.46339077	11.004477647562553	11.00447829998585	-6.524232976090616e-07	13098369.992352322
True	3d_cff_expansion	equal radius, 8 deg opening	100000000.0	11.004477687449027	11.00447829998585	-6.125368230414097e-07	13951294.748825058
True	3d_cff_expansion	generic directions	100.0	0.7738115644185922	0.7748980229910288	-0.0010864585724366105	175.22121313583327
True	3d_cff_expansion	generic directions	106.51168624012551	0.773873492407722	0.7748930095320543	-0.0010195171243323475	186.6310687613803
True	3d_cff_expansion	generic directions	113.44739305714943	0.7739318603840497	0.7748885903125922	-0.0009567299285424546	198.78389838571428
True	3d_cff_expansion	generic directions	120.8347313406328	0.7739868592256324	0.7748846949009086	-0.0008978356752762373	211.72808214448168
True	3d_cff_expansion	generic directions	128.70310991463342	0.7740386713094445	0.7748812612125083	-0.0008425899030638506	225.51515053596557
True	3d_cff_expansion	generic directions	137.0838526135582	0.7740874706563463	0.7748782345209992	-0.0007907638646529325	240.19998956281435
True	3d_cff_expansion	generic directions	146.01032298162906	0.7741334231114527	0.7748755665861347	-0.0007421434746819333	255.84105923195875
True	3d_cff_expansion	generic directions	155.5180570923866	0.774176686552527	0.7748732148851631	-0.0006965283326361149	272.50062628255756
True	3d_cff_expansion	generic directions	165.6449050169821	0.7742174111200781	0.7748711419352476	-0.0006537308151695065	290.2450120684548
True	3d_cff_expansion	generic directions	176.4311815044419	0.7742557394637727	0.7748693146961726	-0.00061357523239991	309.14485658196696
True	3d_cff_expansion	generic directions	187.9198264737575	0.7742918070005782	0.7748677040438248	-0.0005758970432465649	329.2753996700706
True	3d_cff_expansion	generic directions	200.15657595671672	0.7743257421807547	0.7748662843060663	-0.0005405421253116272	350.7167805625046
True	3d_cff_expansion	generic directions	213.1901441719966	0.7743576667584289	0.7748650328536091	-0.0005073660951802061	373.5543569042043
True	3d_cff_expansion	generic directions	227.07241745534824	0.7743876960639994	0.774863929739371	-0.0004762336753716401	397.87904456212476
True	3d_cff_expansion	generic directions	241.85866081790826	0.7744159392761026	0.7748629573805752	-0.00044701810447256296	423.78767955921904
True	3d_cff_expansion	generic directions	257.6077379549398	0.774442499691236	0.7748621002785219	-0.00041960058728585103	451.38340357642386
True	3d_cff_expansion	generic directions	274.38234558085026	0.774467474989502	0.7748613447715719	-0.0003938697820699	480.7760745573202
True	3d_cff_expansion	generic directions	292.24926302337207	0.774490957495216	0.7748606788174082	-0.00036972132219215137	512.0827040500847
True	3d_cff_expansion	generic directions	311.2796180705332	0.7745130344313798	0.7748600918010999	-0.00034705736972018286	545.4279230277767
True	3d_cff_expansion	generic directions	331.54917012874705	0.7745337881672323	0.7748595743659187	-0.00032578619868639525	580.9444780413783
True	3d_cff_expansion	generic directions	353.138611819271	0.7745532964582882	0.774859118264205	-0.00030582180591676167	618.7737596807676
True	3d_cff_expansion	generic directions	376.1338902136767	0.7745716326784075	0.7748587162259102	-0.00028708354750273113	659.0663654474074
True	3d_cff_expansion	generic directions	400.62654898716903	0.7745888660436059	0.774858361842721	-0.0002694957991151714	701.9826992795408
True	3d_cff_expansion	generic directions	426.7140928518562	0.7746050618273956	0.7748580494659173	-0.0002529876385216623	747.6936101165883
True	3d_cff_expansion	generic directions	454.50037572076695	0.7746202815675648	0.7748577741163359	-0.00023749254877114545	796.381072044848
True	3d_cff_expansion	generic directions	484.0960141478949	0.7746345832643743	0.7748575314050095	-0.00022294814063517077	848.2389087321565
True	3d_cff_expansion	generic directions	515.6188276901594	0.7746480215702075	0.774857317463207	-0.0002092958929994504	903.473565035459
True	3d_cff_expansion	generic directions	549.1943079443554	0.7746606479707875	0.7748571288807712	-0.00019648090998369838	962.3049288530434
True	3d_cff_expansion	generic directions	584.9561181263206	0.7746725109580846	0.7748569626517605	-0.0001844516936758689	1024.9672064932167
True	3d_cff_expansion	generic directions	623.0466251811245	0.7746836561951143	0.7748568161265392	-0.000173159931424971	1091.7098550442342
True	3d_cff_expansion	generic directions	663.6174665426095	0.7746941266728103	0.7748566869695408	-0.0001625602967304518	1162.7985754572428
True	3d_cff_expansion	generic directions	706.8301537985341	0.7747039628592193	0.7748565731220434	-0.0001526102628240933	1238.5163702956672
True	3d_cff_expansion	generic directions	752.8567156644913	0.7747132028412468	0.7748564727693509	-0.000143269928104095	1319.1646703619124
True	3d_cff_expansion	generic directions	801.8803828262768	0.7747218824592231	0.7748563843118713	-0.00013450185264818337	1405.0645346864662
True	3d_cff_expansion	generic directions	854.0963173770411	0.7747300354345416	0.7748563063396178	-0.00012627090507622007	1496.557928656528
True	3d_cff_expansion	generic directions	909.7123897530997	0.7747376934906476	0.7748562376097345	-0.00011854411908696072	1594.009085372361
True	3d_cff_expansion	generic directions	968.9500062613694	0.7747448864676426	0.7748561770266862	-0.00011129055904357532	1697.8059556509036
True	3d_cff_expansion	generic directions	1032.0449904927862	0.7747516424307758	0.7748561236247954	-0.0001044811940196233	1808.3617524490548
True	3d_cff_expansion	generic directions	1099.2485221306085	0.7747579877730917	0.7748560765528507	-9.80887797590313e-05	1926.1165958549707
True	3d_cff_expansion	generic directions	1170.8281368909702	0.7747639473124952	0.7748560350605378	-9.208774804259079e-05	2051.5392651960324
True	3d_cff_expansion	generic directions	1247.0687915764174	0.7747695443834949	0.7748559984864798	-8.645410298491196e-05	2185.1290652385746
True	3d_cff_expansion	generic directions	1328.2739984823986	0.7747748009238806	0.7748559662476966	-8.11653238159682e-05	2327.4178139086985
True	3d_cff_expansion	generic directions	1414.767033672742	0.7747797375565708	0.7748559378303097	-7.620027373889116e-05	2478.971959447221
True	3d_cff_expansion	generic directions	1506.89222393424	0.7747843736668817	0.7748559127813532	-7.15391144715527e-05	2640.3948354271124
True	3d_cff_expansion	generic directions	1605.0163175336872	0.7747887274754407	0.7748558907015539	-6.716322611322045e-05	2812.329062610604
True	3d_cff_expansion	generic directions	1709.5299442342975	0.7747928161069636	0.7748558712389646	-6.305513200099977e-05	2995.45910720767
True	3d_cff_expansion	generic directions	1820.8491703838258	0.7747966556551216	0.7748558540833566	-5.9198428234985556e-05	3190.514005720295
True	3d_cff_expansion	generic directions	1939.417155265149	0.7748002612436902	0.7748558389612743	-5.55777175841321e-05	3398.2702672200608
True	3d_cff_expansion	generic directions	2065.7059153031832	0.7748036470841848	0.7748558256316755	-5.217854749073325e-05	3619.554964612906
True	3d_cff_expansion	generic directions	2200.2182031514394	0.7748068265301687	0.7748558138820892	-4.898735192049308e-05	3855.2490271973843
True	3d_cff_expansion	generic directions	2343.4895091387884	0.774809812128416	0.77485580352523	-4.5991396813938046e-05	4106.29074762397
True	3d_cff_expansion	generic directions	2496.0901930441614	0.7748126156670999	0.7748557943960133	-4.317872891335117e-05	4373.679517216542
True	3d_cff_expansion	generic directions	2658.6277546857405	0.7748152482211627	0.7748557863489199	-4.0538127757283604e-05	4658.47980452632
True	3d_cff_expansion	generic directions	2831.7492523637693	0.7748177201950436	0.7748557792556824	-3.8059060638806486e-05	4961.825392956685
True	3d_cff_expansion	generic directions	3016.143878784795	0.7748200413628864	0.7748557730032359	-3.5731640349534466e-05	5284.923894328894
True	3d_cff_expansion	generic directions	3212.5457047220125	0.7748222209063899	0.774855767491918	-3.35465855281214e-05	5629.061556357014
True	3d_cff_expansion	generic directions	3421.736601334139	0.7748242674504198	0.7748557626338792	-3.149518345946234e-05	5995.608383170508
True	3d_cff_expansion	generic directions	3644.549352776552	0.7748261890965208	0.7748557583516842	-2.956925516339748e-05	6386.0235892692335
True	3d_cff_expansion	generic directions	3881.8709714958864	0.7748279934544383	0.7748557545770756	-2.7761122637248725e-05	6801.861408622847
True	3d_cff_expansion	generic directions	4134.646229406207	0.7748296876717705	0.774855751249887	-2.6063578116519714e-05	7244.7772820405435
True	3d_cff_expansion	generic directions	4403.881419004319	0.7748312784618585	0.7748557483170844	-2.4469855225861536e-05	7716.534447442915
True	3d_cff_expansion	generic directions	4690.648359397067	0.7748327721300099	0.7748557457319185	-2.297360190861575e-05	8219.010959271602
True	3d_cff_expansion	generic directions	4996.088663188593	0.7748341745981644	0.7748557434531833	-2.1568855018916366e-05	8754.207164980888
True	3d_cff_expansion	generic directions	5321.418281213916	0.7748354914280786	0.7748557414445562	-2.025001647754099e-05	9324.253668375031
True	3d_cff_expansion	generic directions	5667.932343211246	0.7748367278431262	0.7748557396740201	-1.9011830893922443e-05	9931.419811493006
True	3d_cff_expansion	generic directions	6037.010313703756	0.7748378887487904	0.7748557381133528	-1.78493645623945e-05	10578.122708807094
True	3d_cff_expansion	generic directions	6430.121483616162	0.7748389787519285	0.7748557367376784	-1.675798574984899e-05	11266.936869700077
True	3d_cff_expansion	generic directions	6848.830819488142	0.774840002178876	0.7748557355250681	-1.5733346192092768e-05	12000.604447527952
