probe	source	graph_group	lmb_channel	event_graph_id	event_graph_name	event_weight_re	event_weight_im	event_weight_abs	rank	weight_key	kind	esurface_id	edge_ids	raw_re	raw_im	raw_abs	weighted_re	weighted_im	weighted_abs
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	2	original	original	None		-3.4186879421664735e-25	3.152001548963723e-25	4.65000440973814e-25	-1.853921403846183e-05	1.7092999523311318e-05	2.5216524143264097e-05
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	3	threshold_counterterm:11:0	threshold_counterterm	11	9,11,14	3.9488846496664554e-26	5.879386842185919e-26	7.082434582574009e-26	2.141441950006382e-06	3.1883346162658686e-06	3.84073576942314e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	4	threshold_counterterm:12:0	threshold_counterterm	12	11,13	-4.147227211361402e-26	8.005725199936436e-27	4.223790939715819e-26	-2.2490012027490934e-06	4.341427340708767e-07	2.2905209720745637e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	5	threshold_counterterm:8:0	threshold_counterterm	8	9,10,13	2.221430338704747e-26	-3.06973587619072e-26	3.7891992688812623e-26	1.204660185939095e-06	-1.6646880736994056e-06	2.054846112560221e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	6	threshold_counterterm:26:0	threshold_counterterm	26	9,14,16	5.526160389535658e-27	6.817427499579922e-27	8.77586271331209e-27	2.9967833275694255e-07	3.697024991591153e-07	4.759065465072701e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	7	threshold_counterterm:31:0	threshold_counterterm	31	9,10,15	6.492358418119056e-27	4.293832598277599e-27	7.783811162364663e-27	3.5207431729391095e-07	2.3285038860360762e-07	4.221085504592682e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	1	GL05_isr_p1_ct	-0.30330357970986604	-0.6203622364418261	0.6905377367442878	8	threshold_counterterm:1:0	threshold_counterterm	1	12,14	4.6660472644917895e-27	3.8347792055664134e-27	6.0396629566488136e-27	2.530352299285123e-07	2.0795636713535533e-07	3.2752508028715874e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	1	threshold_counterterm:31:0	threshold_counterterm	31	9,10,15	-1.5941028739022786e-22	-2.6782275905966393e-21	2.682967511312598e-21	-0.008644665695890638	-0.1452376917277792	0.1454947330435268
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	2	threshold_counterterm:5:0	threshold_counterterm	5	9,12,16	-2.9303403529825004e-22	-2.444571342014562e-21	2.4620718901043596e-21	-0.015890952297639965	-0.13256673937071195	0.13351577716625154
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	3	original	original	None		-1.6464072653090705e-25	2.0281908371618676e-25	2.612319841675182e-25	-8.92830735135788e-06	1.0998682733576026e-05	1.4166357825290683e-05
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	4	threshold_counterterm:12:0	threshold_counterterm	12	11,13	8.241382313184427e-27	-1.9392985462929865e-26	2.1071503686198528e-26	4.469221913834442e-07	-1.0516628438283127e-06	1.1426872635327805e-06
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	5	threshold_counterterm:30:0	threshold_counterterm	30	9,14,15	2.526956692992855e-27	2.6372565596685605e-27	3.652483030730771e-27	1.3703441726719894e-07	1.4301587234969716e-07	1.9807062189962867e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	6	threshold_counterterm:26:0	threshold_counterterm	26	9,14,16	2.297397759925309e-27	2.3901835896352615e-27	3.315269832075744e-27	1.2458565836736447e-07	1.2961734416562712e-07	1.7978387630535804e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	7	threshold_counterterm:33:0	threshold_counterterm	33	9,12,15	2.1148957262524534e-27	2.0599699064091774e-27	2.9523312734570165e-27	1.146887496060123e-07	1.1171017552280074e-07	1.6010206932305881e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	0	GL05	-0.02454357981023883	-0.27779398769043323	0.2788761139051786	8	threshold_counterterm:10:0	threshold_counterterm	10	9,10,16	1.9725601825406388e-27	1.8137557348376715e-27	2.679683477465445e-27	1.0697003074429035e-07	9.835821914864264e-08	1.4531664306447089e-07
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	1	threshold_counterterm:6:0	threshold_counterterm	6		1.3538247529853914e-25	7.541069264744593e-25	7.661629534078994e-25	7.341660687011513e-06	4.089448921429464e-05	4.154827589372718e-05
highstat_iter_0001_imag_minus_exact_highstat_max	im[-] -6.29872341e+01	0	9	5	GL06_isr_p2_ct	-6.804105575738783e-06	4.597584910399324e-06	8.211798809891238e-06	2	threshold_counterterm:25:0	threshold_counterterm	25	9,14,15	-1.7151551710401248e-25	-6.240977860044222e-25	6.472369111098952e-25	-9.301120594509965e-06	-3.3844219277685436e-05	3.509903165088279e-05
