target	direction	signed_side_fraction	t	surface_label	color	event_graph_id	event_graph_name	threshold_key	esurface_id	edge_ids	exists	plot_value	weighted_abs
highstat_iter_0001_imag_plus	axis_x1	-4.71486636345739e-06	-3.98634380907976e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.28473884305132696
highstat_iter_0001_imag_plus	axis_x1	-3.088843596477485e-06	-2.611567666788434e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5061752288207162
highstat_iter_0001_imag_plus	axis_x1	-3.088843596477485e-06	-2.611567666788434e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.29022821789575837
highstat_iter_0001_imag_plus	axis_x1	-2.0235896477251557e-06	-1.7109125566841678e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5126581008066773
highstat_iter_0001_imag_plus	axis_x1	-2.0235896477251557e-06	-1.7109125566841678e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.29394538592795144
highstat_iter_0001_imag_plus	axis_x1	-1.3257113655901108e-06	-1.1208676741733855e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5169995895952987
highstat_iter_0001_imag_plus	axis_x1	-1.3257113655901108e-06	-1.1208676741733855e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.2964347213947679
highstat_iter_0001_imag_plus	axis_x1	-8.685113737513521e-07	-7.3431242181173e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.519885466080319
highstat_iter_0001_imag_plus	axis_x1	-8.685113737513521e-07	-7.3431242181173e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.2980894336335112
highstat_iter_0001_imag_plus	axis_x1	-5.689866029018304e-07	-4.810690371855614e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5217942895042447
highstat_iter_0001_imag_plus	axis_x1	-5.689866029018304e-07	-4.810690371855614e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.2991839203465718
highstat_iter_0001_imag_plus	axis_x1	-3.727593720314938e-07	-3.1516206408118985e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5230527218341222
highstat_iter_0001_imag_plus	axis_x1	-3.727593720314938e-07	-3.1516206408118985e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.29990548392352623
highstat_iter_0001_imag_plus	axis_x1	-2.442053094548655e-07	-2.0647166821838766e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5238805777088688
highstat_iter_0001_imag_plus	axis_x1	-2.442053094548655e-07	-2.0647166821838766e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3003801623254703
highstat_iter_0001_imag_plus	axis_x1	-1.5998587196060574e-07	-1.3526548603229602e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5244244056371208
highstat_iter_0001_imag_plus	axis_x1	-1.5998587196060574e-07	-1.3526548603229602e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3006919839572554
highstat_iter_0001_imag_plus	axis_x1	-1.0481131341546874e-07	-8.861628265724401e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5247813184612713
highstat_iter_0001_imag_plus	axis_x1	-1.0481131341546874e-07	-8.861628265724401e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3008966316662609
highstat_iter_0001_imag_plus	axis_x1	-6.866488450042998e-08	-5.8055057371498196e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5250154156632156
highstat_iter_0001_imag_plus	axis_x1	-6.866488450042998e-08	-5.8055057371498196e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30103085899956494
highstat_iter_0001_imag_plus	axis_x1	-4.498432668969444e-08	-3.803352595418805e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5251688969441473
highstat_iter_0001_imag_plus	axis_x1	-4.498432668969444e-08	-3.803352595418805e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30111886253933834
highstat_iter_0001_imag_plus	axis_x1	-2.9470517025518096e-08	-2.4916848970647488e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5252694974024122
highstat_iter_0001_imag_plus	axis_x1	-2.9470517025518096e-08	-2.4916848970647488e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30117654512224906
highstat_iter_0001_imag_plus	axis_x1	-1.9306977288832496e-08	-1.6323739307627676e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5253354253171425
highstat_iter_0001_imag_plus	axis_x1	-1.9306977288832496e-08	-1.6323739307627676e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30121434706119193
highstat_iter_0001_imag_plus	axis_x1	-1.2648552168552958e-08	-1.0694147775157644e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5253786258893056
highstat_iter_0001_imag_plus	axis_x1	-1.2648552168552958e-08	-1.0694147775157644e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012391175295622
highstat_iter_0001_imag_plus	axis_x1	-8.28642772854686e-09	-7.006041598781819e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254069318133013
highstat_iter_0001_imag_plus	axis_x1	-8.28642772854686e-09	-7.006041598781819e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012553476635723
highstat_iter_0001_imag_plus	axis_x1	-5.4286754393238595e-09	-4.5898579219079044e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254254775502216
highstat_iter_0001_imag_plus	axis_x1	-5.4286754393238595e-09	-4.5898579219079044e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30126598147003913
highstat_iter_0001_imag_plus	axis_x1	-3.556480306223136e-09	-3.006946996569909e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254376281255873
highstat_iter_0001_imag_plus	axis_x1	-3.556480306223136e-09	-3.006946996569909e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012729484023966
highstat_iter_0001_imag_plus	axis_x1	-2.3299518105153718e-09	-1.9699368464160015e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254455886349012
highstat_iter_0001_imag_plus	axis_x1	-2.3299518105153718e-09	-1.9699368464160015e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012775128236183
highstat_iter_0001_imag_plus	axis_x1	-1.5264179671752366e-09	-1.2905618832969726e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254508039222412
highstat_iter_0001_imag_plus	axis_x1	-1.5264179671752366e-09	-1.2905618832969726e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128050317883737
highstat_iter_0001_imag_plus	axis_x1	-1e-09	-8.454839441422881e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254542206647951
highstat_iter_0001_imag_plus	axis_x1	-1e-09	-8.454839441422881e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128246228191596
highstat_iter_0001_imag_plus	axis_x1	0.0	0.0	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.525460711347727
highstat_iter_0001_imag_plus	axis_x1	0.0	0.0	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012861839276879
highstat_iter_0001_imag_plus	axis_x1	1e-09	1.5451605585771002e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254618975672711
highstat_iter_0001_imag_plus	axis_x1	1e-09	1.5451605585771002e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012868640854176
highstat_iter_0001_imag_plus	axis_x1	1.5264179671752366e-09	2.3585608387826103e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254625220148051
highstat_iter_0001_imag_plus	axis_x1	1.5264179671752366e-09	2.3585608387826103e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012872221342921
highstat_iter_0001_imag_plus	axis_x1	2.3299518105153718e-09	3.600149640993657e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254634751904173
highstat_iter_0001_imag_plus	axis_x1	2.3299518105153718e-09	3.600149640993657e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128776866754564
highstat_iter_0001_imag_plus	axis_x1	3.556480306223136e-09	5.495333096532196e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254649301368067
highstat_iter_0001_imag_plus	axis_x1	3.556480306223136e-09	5.495333096532196e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128860290891957
highstat_iter_0001_imag_plus	axis_x1	5.4286754393238595e-09	8.388175174159438e-10	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254671510156148
highstat_iter_0001_imag_plus	axis_x1	5.4286754393238595e-09	8.388175174159438e-10	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30128987632418114
highstat_iter_0001_imag_plus	axis_x1	8.28642772854686e-09	1.2803861297650235e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254705410400137
highstat_iter_0001_imag_plus	axis_x1	8.28642772854686e-09	1.2803861297650235e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012918201051163
highstat_iter_0001_imag_plus	axis_x1	1.2648552168552958e-08	1.954404393395288e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254757157173057
highstat_iter_0001_imag_plus	axis_x1	1.2648552168552958e-08	1.954404393395288e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012947871765668
highstat_iter_0001_imag_plus	axis_x1	1.9306977288832496e-08	2.98323798120478e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254836146425078
highstat_iter_0001_imag_plus	axis_x1	1.9306977288832496e-08	2.98323798120478e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3012993162859768
highstat_iter_0001_imag_plus	axis_x1	2.9470517025518096e-08	4.553668054870548e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5254956721832816
highstat_iter_0001_imag_plus	axis_x1	2.9470517025518096e-08	4.553668054870548e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30130622987255057
highstat_iter_0001_imag_plus	axis_x1	4.498432668969444e-08	6.950800735506301e-09	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5255140781335237
highstat_iter_0001_imag_plus	axis_x1	4.498432668969444e-08	6.950800735506301e-09	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3013167835290639
highstat_iter_0001_imag_plus	axis_x1	6.866488450042998e-08	1.0609827128931644e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5255421758861087
highstat_iter_0001_imag_plus	axis_x1	6.866488450042998e-08	1.0609827128931644e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3013328943011447
highstat_iter_0001_imag_plus	axis_x1	1.0481131341546874e-07	1.6195030758224517e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5255850708130178
highstat_iter_0001_imag_plus	axis_x1	1.0481131341546874e-07	1.6195030758224517e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.301357489518815
highstat_iter_0001_imag_plus	axis_x1	1.5998587196060574e-07	2.4720385928309397e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.525650560403189
highstat_iter_0001_imag_plus	axis_x1	1.5998587196060574e-07	2.4720385928309397e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3013950401280549
highstat_iter_0001_imag_plus	axis_x1	2.442053094548655e-07	3.773364123647735e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5257505575545148
highstat_iter_0001_imag_plus	axis_x1	2.442053094548655e-07	3.773364123647735e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30145237678476566
highstat_iter_0001_imag_plus	axis_x1	3.727593720314938e-07	5.75973079503032e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.525903271132758
highstat_iter_0001_imag_plus	axis_x1	3.727593720314938e-07	5.75973079503032e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3015399401389653
highstat_iter_0001_imag_plus	axis_x1	5.689866029018304e-07	8.791756571626789e-08	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.526136553434621
highstat_iter_0001_imag_plus	axis_x1	5.689866029018304e-07	8.791756571626789e-08	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30167370022114615
highstat_iter_0001_imag_plus	axis_x1	8.685113737513521e-07	1.3419895193962038e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5264930540352825
highstat_iter_0001_imag_plus	axis_x1	8.685113737513521e-07	1.3419895193962038e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30187811156650846
highstat_iter_0001_imag_plus	axis_x1	1.3257113655901108e-06	2.0484369141672258e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5270381904113018
highstat_iter_0001_imag_plus	axis_x1	1.3257113655901108e-06	2.0484369141672258e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30219068343936045
highstat_iter_0001_imag_plus	axis_x1	2.0235896477251557e-06	3.1267709104098385e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5278725581973721
highstat_iter_0001_imag_plus	axis_x1	2.0235896477251557e-06	3.1267709104098385e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3026690956551696
highstat_iter_0001_imag_plus	axis_x1	3.088843596477485e-06	4.772759296890449e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5291514497023327
highstat_iter_0001_imag_plus	axis_x1	3.088843596477485e-06	4.772759296890449e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3034023901646609
highstat_iter_0001_imag_plus	axis_x1	4.71486636345739e-06	7.285225543776201e-07	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5311160145823851
highstat_iter_0001_imag_plus	axis_x1	4.71486636345739e-06	7.285225543776201e-07	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3045288380557541
highstat_iter_0001_imag_plus	axis_x1	7.196856730011529e-06	1.1120299164943975e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.534144107562823
highstat_iter_0001_imag_plus	axis_x1	7.196856730011529e-06	1.1120299164943975e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3062650947548998
highstat_iter_0001_imag_plus	axis_x1	1.0985411419875596e-05	1.6974224445734228e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5388359137490478
highstat_iter_0001_imag_plus	axis_x1	1.0985411419875596e-05	1.6974224445734228e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.30895529611758943
highstat_iter_0001_imag_plus	axis_x1	1.67683293681101e-05	2.590976117283379e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5461646638358133
highstat_iter_0001_imag_plus	axis_x1	1.67683293681101e-05	2.590976117283379e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.31315747593298243
highstat_iter_0001_imag_plus	axis_x1	2.5595479226995385e-05	3.954912497943275e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5577585396362424
highstat_iter_0001_imag_plus	axis_x1	2.5595479226995385e-05	3.954912497943275e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.31980520570181814
highstat_iter_0001_imag_plus	axis_x1	3.906939937054621e-05	6.036849495466498e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.5764728400619774
highstat_iter_0001_imag_plus	axis_x1	3.906939937054621e-05	6.036849495466498e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.33053566471570683
highstat_iter_0001_imag_plus	axis_x1	5.963623316594649e-05	9.214755535012805e-06	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.6076848861736337
highstat_iter_0001_imag_plus	axis_x1	5.963623316594649e-05	9.214755535012805e-06	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.34843211621371956
highstat_iter_0001_imag_plus	axis_x1	9.102981779915228e-05	1.4065568411770977e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.6626920272018909
highstat_iter_0001_imag_plus	axis_x1	9.102981779915228e-05	1.4065568411770977e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.37997226512025967
highstat_iter_0001_imag_plus	axis_x1	0.0001389495494373139	2.146993634225963e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.7697542083906523
highstat_iter_0001_imag_plus	axis_x1	0.0001389495494373139	2.146993634225963e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.4413598748028275
highstat_iter_0001_imag_plus	axis_x1	0.00021209508879201926	3.277209658693361e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	1.0250842283455168
highstat_iter_0001_imag_plus	axis_x1	0.00021209508879201926	3.277209658693361e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.5877616950069364
highstat_iter_0001_imag_plus	axis_x1	0.00032374575428176466	5.0023917052297604e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	2.1092741252831817
highstat_iter_0001_imag_plus	axis_x1	0.00032374575428176466	5.0023917052297604e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	1.2094173800426673
highstat_iter_0001_imag_plus	axis_x1	0.0004941713361323838	7.63574057771106e-05	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	3.2384901990671824
highstat_iter_0001_imag_plus	axis_x1	0.0004941713361323838	7.63574057771106e-05	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	1.856897723928975
highstat_iter_0001_imag_plus	axis_x1	0.0007543120063354622	0.00011655331610507158	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.647443022151049
highstat_iter_0001_imag_plus	axis_x1	0.0007543120063354622	0.00011655331610507158	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.3712362126679201
highstat_iter_0001_imag_plus	axis_x1	0.0011513953993264481	0.00017790907583663577	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.28362712106267735
highstat_iter_0001_imag_plus	axis_x1	0.0011513953993264481	0.00017790907583663577	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.1626303864939204
highstat_iter_0001_imag_plus	axis_x1	0.001757510624854793	0.000271563609880582	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.14768482808910255
highstat_iter_0001_imag_plus	axis_x1	0.001757510624854793	0.000271563609880582	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.0846832827219896
highstat_iter_0001_imag_plus	axis_x1	0.002682695795279727	0.0004145195733526861	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.08169480812300925
highstat_iter_0001_imag_plus	axis_x1	0.002682695795279727	0.0004145195733526861	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.046845539716924886
highstat_iter_0001_imag_plus	axis_x1	0.004094915062380427	0.0006327301245113522	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.04588988985696143
highstat_iter_0001_imag_plus	axis_x1	0.004094915062380427	0.0006327301245113522	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.02631534422516118
highstat_iter_0001_imag_plus	axis_x1	0.006250551925273976	0.0009658106304271505	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.02552879591436099
highstat_iter_0001_imag_plus	axis_x1	0.006250551925273976	0.0009658106304271505	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.014640304819057969
highstat_iter_0001_imag_plus	axis_x1	0.009540954763499945	0.0014742306991728418	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.01384366482853578
highstat_iter_0001_imag_plus	axis_x1	0.009540954763499945	0.0014742306991728418	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.00793986206041041
highstat_iter_0001_imag_plus	axis_x1	0.014563484775012445	0.002250292226978732	GL06_isr_p2_ct:T36	black	5	GL06_isr_p2_ct	threshold_counterterm:36:0	36	9,14,16	1	1.0	0.007248943574451291
highstat_iter_0001_imag_plus	axis_x1	0.014563484775012445	0.002250292226978732	GL06_isr_p2_ct:T13	red	5	GL06_isr_p2_ct	threshold_counterterm:13:0	13	11,15	1	1.0	0.0041581507351501805
