profile,precision_mode,point_id,soft_family,ray_sign,lambda_GeV,radial_measure_power,total_re,total_im,cut0_re,cut0_im,cut1_re,cut1_im,cut2_re,cut2_im,cut3_re,cut3_im,cut4_re,cut4_im,cut5_re,cut5_im,finite,is_nan,final_status,final_precision,estimated_relative_accuracy,precision_history_json,cut_sum_residual_re,cut_sum_residual_im,source_result,source_result_sha256
default,arb,7,q13,1,0.001,2,-4.4584753587248596e-23,-1.1949574919545186e-21,1.7884665980928254e-23,-1.6032927335330223e-23,-3.017361894094974e-33,-1.2349275095509236e-21,0.0,1.0549752405284374e-28,-9.29389957674335e-23,8.331829315921951e-23,3.0469576202274006e-23,-2.7315348226401415e-23,3.747154206105847e-39,-1.0549860690033902e-28,True,False,Stable,Arb,3.06980308666378e-296,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":3.06980308666378e-296}]",0.0,0.0,evaluation/default-arb-point-00007.json,4c5daa93014a91717b252fadff7747f40096d705f7cbd925215fe50bda2c5d4b
default,arb,8,q14,-1,1.0,2,-8.100299439042932e-36,-2.640599270106688e-35,6.504343821331558e-42,-1.4587696628860358e-35,-6.953702898847457e-36,-2.725207378049762e-35,0.0,1.4180761738348994e-35,1.1214405157500923e-34,-7.206256822731605e-35,3.683761069808361e-40,7.077887543623001e-38,-1.1329102299565553e-34,7.324480532182193e-35,True,False,Stable,Arb,2.046372903798712e-293,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.046372903798712e-293}]",-1.870935297064537e-50,5.345529420184391e-51,evaluation/default-arb-point-00008.json,7ba3c8177887d3281b6351e9ad76a470123df27a47352f7dd7959981836560a3
default,arb,9,q14,-1,0.1,2,-7.836107371965822e-35,-6.289770824641325e-35,6.072867614806202e-42,-1.4625085439000536e-33,-6.670454448212054e-35,-7.111738908259148e-35,0.0,1.4583440263002155e-33,1.122639073914906e-32,-7.217785298645382e-33,3.6076776987841545e-40,7.068142353998273e-37,-1.1238047635227235e-32,7.229462682845999e-33,True,False,Stable,Arb,1.1671969354470641e-290,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.1671969354470641e-290}]",-5.559350596991767e-49,6.628456481028645e-49,evaluation/default-arb-point-00009.json,16f7e6d645a1e9ff0fff60df07078b099e4a14e64b5b9f23450436ddcc729fd3
default,arb,10,q14,-1,0.01,2,-7.810137444778454e-34,-4.402233060622404e-34,6.031044312871964e-42,-1.4628904484601162e-31,-6.642585633567233e-34,-5.2217671096096184e-34,0.0,1.4624730197139758e-31,1.1227695916118302e-30,-7.218818294011712e-31,3.6000953822747573e-40,7.067171340320243e-36,-1.1228863471589918e-30,7.219984585093437e-31,True,False,Stable,Arb,2.4658525239759096e-287,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.4658525239759096e-287}]",1.1546343547598285e-46,1.3855612257117942e-47,evaluation/default-arb-point-00010.json,c095065da1e4d27a8b1772e6abb9295f5c7bce2a514baedcd1662ae0668f0e74
default,arb,11,q14,-1,0.001,2,-7.807545146840792e-33,-4.214659672011266e-33,6.026875027730673e-42,-1.4629287195762796e-29,-6.639803516406605e-33,-5.0339500864241264e-33,0.0,1.462886966905856e-29,1.122782750103873e-28,-7.218920398909705e-29,3.599337417213098e-40,7.067074273051038e-35,-1.1227944275238369e-28,7.219037013547297e-29,True,False,Stable,Arb,2.86403221767933e-284,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.86403221767933e-284}]",1.0043095146171711e-44,-2.0506306140534554e-45,evaluation/default-arb-point-00011.json,283e0d98a673c9d90d1ee1620960bae91ae985746bede434946aad818d7d45a4
default,arb,12,q14,1,1.0,2,-7.744572830634061e-36,-2.508043058311613e-35,5.5777146377585714e-42,-4.463345448775221e-35,-6.598994391635242e-36,-2.590857946970915e-35,0.0,4.4219669149626206e-35,5.725426760510179e-34,-3.6814637274404934e-34,3.515345256466569e-40,7.028279726956738e-38,-5.73688611602257e-34,3.693180241714988e-34,True,False,Stable,Arb,2.8574062552661205e-293,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.8574062552661205e-293}]",1.0691058840368783e-50,1.6036588260553174e-50,evaluation/default-arb-point-00012.json,1a776e6834d19947e612163960cd66070866b87f932d86a3a2668d09757c612e
default,arb,13,q14,1,0.1,2,-7.800635457599791e-35,-6.410999059723506e-35,5.98024855168065e-42,-4.48659945013427e-33,-6.635097687978983e-35,-7.231152421234122e-35,0.0,4.4824278574508484e-33,5.792389927348685e-32,-3.7242622321284543e-32,3.590834704846953e-40,7.063158928121604e-37,-5.793555501624677e-32,3.7254289131690254e-32,True,False,Stable,Arb,1.569545386321407e-290,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.569545386321407e-290}]",3.634960005725386e-48,-4.2978056538282506e-48,evaluation/default-arb-point-00013.json,8bbdf3be3047b7f77ad1c8a13606415a0ff4fcf10522ee750f42236b0bfdf2bf
default,arb,14,q14,1,0.01,2,-7.806591207350989e-34,-4.416899229931383e-34,6.021782450417828e-42,-4.488938611925938e-31,-6.639051045924153e-34,-5.236251584826076e-34,0.0,4.488521112197967e-31,5.799149348263097e-30,-3.728563425137401e-30,3.5984110814683307e-40,7.066672769887661e-36,-5.799266102645102e-30,3.728680043672918e-30,True,False,Stable,Arb,6.368629345884475e-287,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":6.368629345884475e-287}]",5.366056253157899e-46,9.85287982728387e-47,evaluation/default-arb-point-00014.json,3aecc9e778db0354433da9d0ddbee451a82556e88b4056252ac1af131d98ea04
default,arb,15,q14,1,0.001,2,-7.807190532548327e-33,-4.216151733478751e-33,6.025948841529122e-42,-4.48917266540612e-29,-6.639450068437217e-33,-5.035423976256517e-33,0.0,4.4891309120256467e-29,5.799825925525806e-28,-3.7289937600802756e-28,3.5991689871310435e-40,7.067024413727919e-35,-5.799837602934107e-28,3.7290054214383093e-28,True,False,Stable,Arb,8.336014714447198e-286,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":8.336014714447198e-286}]",-4.690655025552906e-44,3.7098829460786905e-45,evaluation/default-arb-point-00015.json,5057e4ebf9967290a6d8efd45a127cbc97b8d2417fc440a4355920065d3c8a0f
default,arb,16,both,-1,1.0,5,1.880037096399667e-30,-7.629581426009334e-31,6.1455304257330555e-31,-9.204986695773172e-27,6.984640030810671e-35,3.892414747168314e-26,0.0,2.26359752801875e-27,8.998664516321853e-31,-1.3445440893614898e-26,3.640784601801235e-31,-4.2008997634726727e-26,1.4692956137444142e-33,2.3470917266270307e-26,True,False,Stable,Arb,1.0487369460558196e-294,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.0487369460558196e-294}]",0.0,2.852255442979145e-42,evaluation/default-arb-point-00016.json,68afcf316c60d65f7b6417099c5c808b255deb1c169ef8d413780b088f374b42
default,arb,17,both,-1,0.1,5,1.884111640331039e-27,-7.585465765024932e-28,6.175155159193589e-28,-9.237366353391609e-22,6.747416088358585e-34,3.8926017306537876e-21,-5e-324,2.259918019906295e-22,9.03656336447504e-28,-1.351431557322806e-21,3.62792158226135e-28,-4.173665408687747e-21,1.4695499643194353e-31,2.330239310158721e-21,True,False,Stable,Arb,3.860636855009121e-291,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":3.860636855009121e-291}]",-3.587324068671532e-43,4.468145755351951e-37,evaluation/default-arb-point-00017.json,7c85c312c9cbbbbc13e3ce72ba28bba13f8e85c9dc0a36d6ff626d2b2a7c1d0d
default,arb,18,both,-1,0.01,5,1.884514486181594e-24,-7.5810505580835785e-25,6.178097514747888e-25,-9.240599322086435e-17,6.72423686642977e-33,3.892619928115032e-16,-3.0217e-319,2.2595272247399735e-17,9.040287738659598e-25,-1.3521244061708298e-16,3.6266125843786176e-25,-4.1709399408870996e-16,1.4695678746725527e-29,2.328551621096493e-16,True,False,Stable,Arb,6.253992103193745e-289,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":6.253992103193745e-289}]",0.0,2.2285533702109015e-32,evaluation/default-arb-point-00018.json,4e0d74c839324b5d12fb94d4f265be5171eed1acd558f1423f4c19cfa52416c7
default,arb,19,both,-1,0.001,5,1.8845547219418995e-21,-7.580608970006425e-22,6.178391546710162e-22,-9.240922568186519e-12,6.721924275870545e-32,3.892621743822766e-11,8.15396887e-315,2.259487916206647e-12,9.040659517993305e-22,-1.3521937323752426e-11,3.626481458347431e-22,-4.1706673745253584e-11,1.4695695902985635e-27,2.3283828282000158e-11,True,False,Stable,Arb,2.2015512779722974e-285,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.2015512779722974e-285}]",0.0,3.5269372681859977e-28,evaluation/default-arb-point-00019.json,8819e35890c26a4db080d5b5ba435963611142e721ca3b2892d5c381c1f3b575
default,arb,20,both,1,1.0,5,-9.085595356968781e-31,3.622100734499901e-31,3.5955582617527173e-31,-2.7627059132755364e-26,6.882481815985648e-35,-2.6427723834154075e-26,0.0,2.260995253874582e-26,-1.88973408472812e-30,1.4434488717620988e-25,6.140092115118127e-31,7.02501299211317e-26,7.540686525997613e-33,-1.8314982445910453e-25,True,False,Stable,Arb,9.988803290458675e-294,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":9.988803290458675e-294}]",1.7516230804060213e-46,-1.1357961959122744e-41,evaluation/default-arb-point-00020.json,40bd6cde737ea8dd19565c64dc970537cb502454d21e669eb2d5acac64c9b7ed
default,arb,21,both,1,0.1,5,-9.045286565986289e-28,3.6351444839815966e-28,3.6234277454931215e-28,-2.797922112622624e-21,6.738319079404091e-34,-2.644824282252716e-21,0.0,2.288756984374613e-21,-1.88509533498122e-27,1.4547723477698792e-20,6.1746460707563585e-28,7.097417719181456e-21,7.586229257352207e-31,-1.8491151422865073e-20,True,False,Stable,Arb,7.83077927769446e-291,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":7.83077927769446e-291}]",0.0,6.145334103410581e-37,evaluation/default-arb-point-00021.json,4e6e53b83e62e6f25ff5a6bf1c5604ff18554f7e3af20eacb5ebe5d3070bfc47
default,arb,22,both,1,0.01,5,-9.041160337119062e-25,3.636439918106048e-25,3.626163493560505e-25,-2.8014709923099345e-16,6.723338366797456e-33,-2.6450302826395194e-16,2.236156e-318,2.291552893245844e-16,-1.8846129928310314e-24,1.455913336649959e-15,6.178046953685427e-25,7.104717161172144e-16,7.590767119361565e-29,-1.8508902142331684e-15,True,False,Stable,Arb,7.086204215206061e-288,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":7.086204215206061e-288}]",0.0,2.9986099848719893e-32,evaluation/default-arb-point-00022.json,b242c58761d025aa9f073e92d93ce7fe9762331891d75e7e2849485d613185f8
default,arb,23,both,1,0.001,5,-9.040746780598952e-22,3.636569405455773e-22,3.626436552199065e-22,-2.8018261546243725e-11,6.721834537936343e-32,-2.6450508902616188e-11,2.6990005183e-313,2.2918326827594506e-11,-1.884564573975965e-21,1.4560275224667095e-10,6.178386494082054e-22,7.105447698843931e-11,7.59122073987186e-27,-1.8510678561348118e-10,True,False,Stable,Arb,1.6157774510750376e-284,"[{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.6157774510750376e-284}]",1.88079096131566e-37,1.1723293654222352e-26,evaluation/default-arb-point-00023.json,af7d26784e5f3e6cccafccbf04a9d393460bd80d75dafa23c9f14cd4e6bce481
candidate,normal,0,q13,-1,1.0,2,-8.786765950989293e-36,1.107275573711791e-34,3.168093837046179e-32,-2.739527785180897e-32,-9.439399903467314e-32,8.349635143720973e-32,6.799890855124237e-52,7.195480167956856e-35,4.435010296802188e-32,-3.975662588236234e-32,1.835416715307904e-32,-1.6232643760238902e-32,3.7771594456341144e-39,-7.303118710790654e-35,True,False,Stable,Double,2.5466006896114897e-10,"[{""precision"":""Double"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.5466006896114897e-10}]",5.839990891551447e-48,2.1809760034352316e-48,evaluation/candidate-normal-point-00000.json,d439b151d0d83afc53384470ec0e3d835fdec76c95447dff8c9eab324bc8b9d7
candidate,normal,1,q13,-1,0.1,2,-3.075544244148485e-35,1.4724647976469149e-33,3.059126393469801e-29,-2.7323571842296906e-29,-9.308408189239062e-29,8.332641266358869e-29,-6.365675547169434e-50,7.279342825503065e-33,4.4561550357093194e-29,-3.9948462858955094e-29,1.7931236841406784e-29,-1.6052894675384584e-29,3.750189044999223e-39,-7.290164980094971e-33,True,False,Stable,Double,2.0042910624112094e-07,"[{""precision"":""Double"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.0042910624112094e-07}]",-6.010304804407942e-45,-1.343240027828664e-43,evaluation/candidate-normal-point-00001.json,b3d410ed59d9e3141ed75cfec008e3d92ab0872fea3533d9059ebbd44f6bc27b
candidate,normal,2,q13,-1,0.01,2,-2.484389544996879e-34,1.5091314737676003e-32,3.0481733047516856e-26,-2.7316269494732907e-26,-9.295354764510271e-26,8.331899936132553e-26,1.6945130398260586e-63,7.28776961929815e-31,4.45828144976341e-26,-3.9967736916946055e-26,1.7888999851509062e-26,-1.6034977750052165e-26,3.747484809478576e-39,-7.2888524159697136e-31,True,False,Stable,Quad,9.002828806670296e-21,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.0007941665798936471},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":9.002828806670296e-21}]",7.954476548675833e-42,-1.0393419762252916e-42,evaluation/candidate-normal-point-00002.json,e8fc94e3da6e2a80a854cffc8be0a5248f2e484cc30b53865a203e4e11bd3108
candidate,normal,3,q13,-1,0.001,2,-2.4254386410205805e-33,1.5127682218581283e-31,3.047077444067108e-23,-2.731553794471941e-23,-9.294049331057988e-23,8.331838995413989e-23,1.8371144917250996e-61,7.288612704193979e-29,4.4584942125291023e-23,-3.9969665220669795e-23,1.7884776742192333e-23,-1.6033186636391005e-23,3.747214317192338e-39,-7.288720989671457e-29,True,False,Stable,Quad,2.0261043354214054e-18,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.8106347907941126},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.0261043354214054e-18}]",3.751880993109344e-39,4.409685093319415e-39,evaluation/candidate-normal-point-00003.json,9b253e0b1314a603ecc1087f4443cb3b79ea40d398a8f0eab1e47e4da978272b
candidate,normal,4,q13,1,1.0,2,-2.1823587767213688e-35,-1.6629624724856444e-34,1.823935870611127e-32,-1.597240755821048e-32,4.4144696586029164e-32,-4.027485071965268e-32,-2.5542201003033606e-51,1.0380265270380896e-34,-9.289525894718352e-32,8.32899692869061e-32,3.0489376350220324e-32,-2.7207938042720595e-32,3.717055548400918e-39,-1.0487186627472062e-34,True,False,Stable,Double,1.0597285441448427e-09,"[{""precision"":""Double"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.0597285441448427e-09}]",-3.076352181316117e-48,1.2187807078020412e-48,evaluation/candidate-normal-point-00004.json,cc33a125c2a921dd340d5a7e5ae33e3cb9a075fef907902ad6c60ded20c1f03e
candidate,normal,5,q13,1,0.1,2,-1.6683951335754996e-34,-1.3524809722297265e-33,1.7920120444061155e-29,-1.6026955303724616e-29,4.454257812107619e-29,-3.998504852807029e-29,8.986463619712098e-50,1.0532831853033256e-32,-9.293437058209661e-29,8.33152857827041e-29,3.047150517370172e-29,-2.730462361699563e-29,3.744177943384764e-39,-1.0543646738834539e-32,True,False,Stable,Double,1.3975143670631294e-07,"[{""precision"":""Double"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.3975143670631294e-07}]",-1.0454209122819253e-44,-2.2204901569092347e-45,evaluation/candidate-normal-point-00005.json,a6f72536eb0694fafc0d51cd56dd39410fff6c914dc65d7681879b50cc1df75c
candidate,normal,6,q13,1,0.01,2,-1.610072572711097e-33,-1.3141893348674076e-32,1.7887891872621507e-26,-1.6032384655215276e-26,4.4580927919387054e-26,-3.9971273776368965e-26,1.4518693102367894e-63,1.0548213034268382e-30,-9.293857265626687e-26,8.331801792414137e-26,3.046975125418199e-26,-2.731437252617809e-26,3.746883698620781e-39,-1.0549295758154635e-30,True,False,Stable,Quad,7.792565450822527e-20,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.00043329650186978196},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":7.792565450822527e-20}]",2.5771110368911796e-42,-2.319411701919633e-42,evaluation/candidate-normal-point-00006.json,52a20ad83dae5aea8d2c05b43c781baa47f767e93efabbe0d7b983ae1bd5a98a
candidate,normal,7,q13,1,0.001,2,-1.6042140912017338e-32,-1.3103215153068697e-31,1.7884665980928254e-23,-1.6032927335330223e-23,4.4584753568189095e-23,-3.997001772743718e-23,-3.0115972456956592e-61,1.0549752405284374e-28,-9.29389957674335e-23,8.331829315921951e-23,3.0469576202274006e-23,-2.7315348226401415e-23,3.747154206105847e-39,-1.0549860690033902e-28,True,False,Stable,Quad,3.818443961456878e-17,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.8925508109424611},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":3.818443961456878e-17}]",2.806818917761647e-39,-7.1441090268419545e-40,evaluation/candidate-normal-point-00007.json,11b5b19a6f59db3493e2e81d0923e65180761bd19046f8385bd24dce894e5108
candidate,normal,8,q14,-1,1.0,2,-8.023056446461089e-36,-5.566111045782161e-35,6.504343821764932e-42,-1.458769662886152e-35,-6.876459906241212e-36,-5.650719153727324e-35,-1.4583240699213792e-52,1.4180761738348316e-35,1.1214405157500827e-34,-7.206256822731526e-35,3.683761069808369e-40,7.077887543622966e-38,-1.1329102299567894e-34,7.324480532184386e-35,True,False,Stable,Double,6.889106857327096e-09,"[{""precision"":""Double"",""status"":{""Stable"":2},""estimated_relative_accuracy"":6.889106857327096e-09}]",8.018294130276587e-51,0.0,evaluation/candidate-normal-point-00008.json,847264486e7926add0c0293f100dd09c13972a7dac77201da5c8b9de7bc1558c
candidate,normal,9,q14,-1,0.1,2,-7.810677933480332e-35,-2.626689440244432e-34,6.072867614806202e-42,-1.4625085439000536e-33,-6.645025009726564e-35,-2.708886248606214e-34,3.005583990147741e-66,1.4583440263002155e-33,1.122639073914906e-32,-7.217785298645382e-33,3.6076776987841545e-40,7.068142353998273e-37,-1.1238047635227235e-32,7.229462682845999e-33,True,False,Stable,Quad,8.996518021577816e-22,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":1.4158609422696274e-06},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":8.996518021577816e-22}]",-5.559350596991767e-49,6.4146353042212696e-49,evaluation/candidate-normal-point-00009.json,82b46c9717fdf276d7f82898d398ac2dfb9e2aea7f78704540171f1cf38514f5
candidate,normal,10,q14,-1,0.01,2,-7.788063049588062e-34,-2.3635448195931604e-33,6.031044312871964e-42,-1.4628904484601162e-31,-6.6205112383768415e-34,-2.445498224491882e-33,-1.7152701421862847e-64,1.4624730197139758e-31,1.1227695916118302e-30,-7.218818294011712e-31,3.6000953822747573e-40,7.067171340320243e-36,-1.1228863471589918e-30,7.219984585093437e-31,True,False,Stable,Quad,5.137650237065291e-19,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.015457871500126105},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":5.137650237065291e-19}]",1.1546343547598285e-46,1.3684555315672042e-47,evaluation/candidate-normal-point-00010.json,16c21ec6daa6715538f47a1d2aedf10fd8cf175ec354b8dc3561c7db0911f1e9
candidate,normal,11,q14,-1,0.001,2,-7.785790685509228e-33,-2.3375147525428086e-32,6.026875027730673e-42,-1.4629287195762796e-29,-6.61804905507504e-33,-2.4194437939840946e-32,-2.5553228762557803e-62,1.462886966905856e-29,1.122782750103873e-28,-7.218920398909705e-29,3.599337417213098e-40,7.067074273051038e-35,-1.1227944275238369e-28,7.219037013547297e-29,True,False,Stable,Quad,2.3359239542662363e-15,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.7011588101146287},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.3359239542662363e-15}]",1.0044463601703279e-44,-2.049946386287672e-45,evaluation/candidate-normal-point-00011.json,8206ded4251f4ee1853c79b0c80fd0131547bfea73a3aa5bf8f0fb6e10015bf0
candidate,normal,12,q14,1,1.0,2,-7.761208254382618e-36,-1.9236152748577408e-35,5.577714637910931e-42,-4.463345448777127e-35,-6.61562981463492e-36,-2.0064301635800625e-35,5.4853341709467266e-52,4.421966914963451e-35,5.725426760508411e-34,-3.681463727439348e-34,3.515345256466569e-40,7.028279726956711e-38,-5.736886116028291e-34,3.693180241720253e-34,True,False,Stable,Double,5.8151579236683564e-09,"[{""precision"":""Double"",""status"":{""Stable"":2},""estimated_relative_accuracy"":5.8151579236683564e-09}]",1.3363823550460978e-51,5.88008236220283e-50,evaluation/candidate-normal-point-00012.json,366c66e193a47266c9f5efbf06b5c9acad3956f93fdc8eba34cb0c3cb836f665
candidate,normal,13,q14,1,0.1,2,-7.809469822750816e-35,4.844710714157772e-36,5.98024855168065e-42,-4.48659945013427e-33,-6.643932053130006e-35,-3.356822900948383e-36,6.95240282693729e-67,4.4824278574508484e-33,5.792389927348685e-32,-3.7242622321284543e-32,3.590834704846953e-40,7.063158928121604e-37,-5.793555501624677e-32,3.7254289131690254e-32,True,False,Stable,Quad,6.234089230221233e-22,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":3.851086624233862e-06},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":6.234089230221233e-22}]",3.645651064565755e-48,-4.292460124408066e-48,evaluation/candidate-normal-point-00013.json,34fa99f4b90bf1183e01e08a09924cd315413533a5b7ba0f30c9a74c345b8fbc
candidate,normal,14,q14,1,0.01,2,-7.814631081702929e-34,2.5832561299740165e-34,6.021782450417828e-42,-4.488938611925938e-31,-6.647090920276093e-34,1.7639037750793232e-34,-3.558260626112263e-64,4.488521112197967e-31,5.799149348263097e-30,-3.728563425137401e-30,3.5984110814683307e-40,7.066672769887661e-36,-5.799266102645102e-30,3.728680043672918e-30,True,False,Stable,Quad,2.4313932797647164e-18,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.001274361462119042},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.4313932797647164e-18}]",5.366056253157899e-46,9.85287982728387e-47,evaluation/candidate-normal-point-00014.json,36ec9bde69f6260542667cfc06ff8fdb1d2d1fb447387432137a2d9c9dec3682
candidate,normal,15,q14,1,0.001,2,-7.815150824445325e-33,2.7944686261851325e-33,6.025948841529122e-42,-4.48917266540612e-29,-6.647410360334215e-33,1.975196383407366e-33,-6.769477048811669e-63,4.4891309120256467e-29,5.799825925525806e-28,-3.7289937600802756e-28,3.5991689871310435e-40,7.067024413727919e-35,-5.799837602934107e-28,3.7290054214383093e-28,True,False,Stable,Quad,1.0683868379318067e-15,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.32754058000984815},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.0683868379318067e-15}]",-4.690655025552906e-44,3.709540832195799e-45,evaluation/candidate-normal-point-00015.json,677b8292a35da9c055e335a5e3e01bfa5abfc23bda2db40eb2fe041c0f48a1aa
candidate,normal,16,both,-1,1.0,5,-1.8067061282869065e-35,2.829350669669615e-34,6.1455304257330555e-31,-9.204986695773172e-27,-1.8799853170606415e-30,3.892491071276081e-26,-2.1055949026665574e-60,2.26359752801875e-27,8.998664516321853e-31,-1.3445440893614898e-26,3.640784601801235e-31,-4.2008997634726727e-26,1.4692956137444142e-33,2.3470917266270307e-26,True,False,Stable,Quad,7.711211512678325e-22,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.00010460130062212247},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":7.711211512678325e-22}]",1.5200280182765326e-46,8.896829752272124e-43,evaluation/candidate-normal-point-00016.json,b7798bfd6775aaa398cd852ef9daa03d72803eae58d53cb2fd89636de377a6db
candidate,normal,17,both,-1,0.1,5,-2.7260632244908094e-34,-1.2224665618486952e-33,6.175155159193589e-28,-9.237366353391609e-22,-1.8841112381957524e-27,3.892602489199141e-21,4.305227328292039e-56,2.259918019906295e-22,9.03656336447504e-28,-1.351431557322806e-21,3.62792158226135e-28,-4.173665408687747e-21,1.4695499643194353e-31,2.330239310158721e-21,True,False,Stable,Quad,7.669776766805579e-16,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.6519141252309809},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":7.669776766805579e-16}]",-8.094149330960772e-44,-4.756300648383144e-38,evaluation/candidate-normal-point-00017.json,af2c8acd7f79a2703c6476b2074c8a391394c4307054a9c6c609b2e1c0ef39a7
candidate,normal,18,both,-1,0.01,5,-2.821413980219582e-33,-4.420583934235585e-31,6.178097514747888e-25,-9.240599322086435e-17,-1.884514482278771e-24,3.892619935696078e-16,-1.5754252967998808e-50,2.2595272247399735e-17,9.040287738659598e-25,-1.3521244061708298e-16,3.6266125843786176e-25,-4.1709399408870996e-16,1.4695678746725527e-29,2.328551621096493e-16,True,False,Stable,Quad,1.6981888464836385e-12,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.6790822768656289},{""precision"":""Quad"",""status"":{""Stable"":2},""estimated_relative_accuracy"":1.6981888464836385e-12}]",3.9292925531631037e-41,7.568597969798117e-33,evaluation/candidate-normal-point-00018.json,93496bc8cabfc283ac89c75856a65c8e0259a5b430240998cd2b6fe4b5bc0e18
candidate,normal,19,both,-1,0.001,5,-2.8309889549595193e-32,-4.742991746068928e-29,6.178391546710162e-22,-9.240922568186519e-12,-1.88455472190299e-21,3.892621743898572e-11,8.15396887e-315,2.259487916206647e-12,9.040659517993305e-22,-1.3521937323752426e-11,3.626481458347431e-22,-4.1706673745253584e-11,1.4695695902985635e-27,2.3283828282000158e-11,True,False,Stable,Arb,2.526520704674754e-277,"[{""precision"":""Double"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":0.3668456321396467},{""precision"":""Quad"",""status"":{""Unstable"":2},""estimated_relative_accuracy"":9.08869084378028e-09},{""precision"":""Arb"",""status"":{""Stable"":2},""estimated_relative_accuracy"":2.526520704674754e-277}]",-6.449882817521411e-38,-1.1642604329587848e-27,evaluation/candidate-normal-point-00019.json,701faefcb30fa71c68adf989dfe990e3c311bbd1a11ea13df13a99273d486b20
